genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22512793888676	tightly_const	2	1.69430445806068e-05	1.69489953623005e-05	1.6946464459207e-05
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.1930848509819	tightly_const	2	3.79274993427561e-07	3.80773996935696e-07	3.79297956435923e-07
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293884450454309	tightly_const	0	6.44186722820482e-07	6.4442829076249e-07	6.44226117841574e-07
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.293884450454309	opt_isoenz_tight	0	0	1.40954111470125e-08	1.4092433644586e-08
YPL023C	P46151	MET12	73.94088	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.293884450454309	subOpt_isoenz	0	0	1.40930943623558e-08	0
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	0	0.293827460547136	tightly_const	0	1.91088530611823e-06	1.91161457257977e-06	1.91105956507182e-06
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	0	0.293827460547136	tightly_const	0	5.9100559379166e-08	5.96638199378909e-08	5.92051978551671e-08
YLR180W	P10659	SAM1	41.81793	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	tightly_const	0	2.58937330248683e-06	2.59035592408568e-06	2.58960509176977e-06
YDR502C	P19358	SAM2	42.2555	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	subOpt_isoenz	0	0	2.14494700312748e-09	0
YLL052C		AQY2	NaN		0	0.292546211489906		0	NaN	NaN	NaN
YPR192W		AQY1	NaN		0	0.292546211489906		0	NaN	NaN	NaN
YHR002W		LEU5	NaN		0	0.27783		0	NaN	NaN	NaN
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	0	0.276730203735046	tightly_const	0	4.1606977507254e-07	4.18977323367031e-07	4.17149026026626e-07
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.276016998182275	opt_isoenz_tight	0	0	5.04419435118175e-07	5.04121922496849e-07
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.276016998182275	subOpt_isoenz	0	0	5.04304425636017e-07	0
YOR222W		ODC2	NaN		0	0.265365305972967		0	NaN	NaN	NaN
YPL134C		ODC1	NaN		0	0.265365305972967		0	NaN	NaN	NaN
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	0	0.264468078064554	tightly_const	0	4.35219603591251e-07	4.35647882331366e-07	4.35579390378453e-07
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040243	subOpt_isoenz	0	0	3.6720051177771e-08	0
YJR103W	P38627	URA8	64.50989	sce00240  Pyrimidine metabolism	0	0.258201785040243	opt_isoenz	0	0	3.6757278007911e-08	3.6382356641098e-08
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.234032867879995	essential	0	1.36413824529605e-09	3.58615151618218e-09	1.36475052193795e-09
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.216296883969467	subOpt_isoenz	0	0	8.13169048252409e-08	0
YDL085W	Q07500	NDE2	61.65854	sce00NNN  None	0	0.216296883969467	essential	0	9.02389787715605e-07	9.85478739691436e-07	9.84314767495412e-07
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.207961799755536	essential	0	9.41285259511071e-10	1.09544952330809e-09	9.53795898879539e-10
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464447771207e-06	1.57500243667348e-06	1.57473008633462e-06
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464447771207e-06	1.57500243667348e-06	1.57473008633462e-06
Q0275	P00420	COX3	30.35941	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464447771207e-06	1.57500243667348e-06	1.57473008633462e-06
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464447771207e-06	1.57500243667348e-06	1.57473008633462e-06
YGL187C	P04037	COX4	17.1424	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YGL191W	P32799	COX13	15.02097	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YHR051W	P00427	COX6	17.34139	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YIL111W	P00425	COX5B	17.1965	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YLR038C	Q01519	COX12	9.78778	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YMR256C	P10174	COX7	6.9323	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	1.57464483103419e-06	1.57476155319039e-06	1.57473008633462e-06
YLR395C	P04039	COX8	8.90656	sce00190  Oxidative phosphorylation	0	0.193288562375321	tightly_const	0	3.14928492677331e-06	3.14951917483372e-06	3.14945624120064e-06
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	0	0.191844121197522	tightly_const	0	4.96370159667531e-06	4.9638078683222e-06	4.9639705283008e-06
YPR021C		AGC1	NaN		0	0.188206271058759		0	NaN	NaN	NaN
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.03411282917443e-05	6.03454135803622e-05	6.03453667505619e-05
YBL099W	P07251	ATP1	58.60746	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	1.85665465493621e-06	1.85748026531873e-06	1.8567851276543e-06
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YJR121W	P00830	ATP2	54.7932	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	1.85665465493621e-06	1.85748026531873e-06	1.8567851276543e-06
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	0	0.18436688474238	tightly_const	0	6.0341466157545e-06	6.0345283864805e-06	6.03453667505619e-06
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	0	0.168970931221175	essential	0	1.31029273684868e-08	1.32523094043745e-08	1.31135455249074e-08
YER053C		PIC2	NaN		0	0.153621833312311		0	NaN	NaN	NaN
YJR077C		MIR1	NaN		0	0.153621833312311		0	NaN	NaN	NaN
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	6.13386334976688e-07	6.13776475126383e-07	6.13386334976688e-07
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	essential	0	1.34604081816388e-07	1.3649803440467e-07	1.34604081816388e-07
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	1.52357004126829e-06	1.52455723251059e-06	1.52357004126829e-06
YOR130C		ORT1	NaN		0	0.145193082637183		0	NaN	NaN	NaN
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.127339179832129	subOpt_isoenz	0	0	1.35743530945038e-06	0
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.127339179832129	opt_isoenz_tight	0	0	1.35782244499458e-06	1.35663228372059e-06
YML120C	P32340	NDI1	57.24915	sce00NNN  None	0	0.110085379554221	essential	0	1.06591727387456e-07	1.09246100065637e-07	1.07760714465059e-07
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.0805891499991662	tightly_const	0	4.51326597530171e-07	4.53085280389415e-07	4.51340921419442e-07
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390256026184	subOpt_isoenz	0	0	2.94068501950971e-08	0
YGR208W	P42941	SER2	34.20684	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390256026184	tightly_const	0	1.1308052321544e-08	1.13740257379234e-08	1.13744085034132e-08
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390256026184	opt_isoenz_tight	0	0	2.94070595956842e-08	2.94051974397447e-08
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390256026184	tightly_const	0	3.65098336683933e-06	3.67291237974361e-06	3.67268669420764e-06
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.00910672147646927	tightly_const	0	3.6814218132889e-07	3.7054540165015e-07	3.68844031318275e-07
YDR148C	P19262	KGD2	50.43011	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	5.98533433923133e-10	6.7739880555648e-12
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.26036978975208e-10	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.36691161539822e-09	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.45983564722582e-10	0
YIL125W	P20967	KGD1	114.41496	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce00380  Tryptophan metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	5.98533433923133e-10	6.7739880555648e-12
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.60161456854832e-11	0
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.25711680802202e-09	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.24673732395219e-09	0
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	8.60918627024791e-09	8.50458497219308e-09
