genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YBL099W	P07251	ATP1	58.60746	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	1.85877999708226e-06	1.86138345941781e-06	1.86135709963595e-06
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.0494934598179e-06	6.04939554708704e-06
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YJR121W	P00830	ATP2	54.7932	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	1.85877999708226e-06	1.86138345941781e-06	1.86135709963595e-06
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	0	0.18397238467277	tightly_const	0	6.04098480067585e-05	6.04950028775677e-05	6.04939554708704e-05
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	0	0.183972384672764	tightly_const	0	6.04100347108607e-06	6.04948121617222e-06	6.04939554708704e-06
YER053C		PIC2	NaN		0	0.153159333325244		0	NaN	NaN	NaN
YJR077C		MIR1	NaN		0	0.153159333325244		0	NaN	NaN	NaN
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	6.13386334976688e-07	6.13788095761367e-07	6.13386334976688e-07
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	essential	0	1.34604081816388e-07	1.36491888053176e-07	1.34604081816388e-07
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	1.52357004126829e-06	1.52460697536237e-06	1.52357004126829e-06
YOR130C		ORT1	NaN		0	0.145193082637183		0	NaN	NaN	NaN
YML120C	P32340	NDI1	57.24915	sce00NNN  None	0	0.131923044233611	essential	0	1.12246929393338e-07	1.19657021063095e-07	1.18738700074419e-07
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125433263415212	subOpt_isoenz	0	0	1.34297670070207e-06	0
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125433263415212	opt_isoenz_tight	0	0	1.34332637079274e-06	1.34291103085363e-06
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.111488541034363	tightly_const	0	5.55814937846393e-07	5.5645773138018e-07	5.5601033170237e-07
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390434503333	opt_isoenz_tight	0	0	2.98335902914636e-08	2.98010494301759e-08
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390434503333	subOpt_isoenz	0	0	2.98335377008439e-08	0
YGR208W	P42941	SER2	34.20684	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390434503333	tightly_const	0	1.15158144142433e-08	1.15396241867121e-08	1.15275304899355e-08
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0284390434503333	tightly_const	0	3.71835139721875e-06	3.72618703237979e-06	3.72212830537557e-06
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.00910672760794748	tightly_const	0	3.67866264528105e-07	3.70542566098158e-07	3.68844031318191e-07
YDR148C	P19262	KGD2	50.43011	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	3.85908947514002e-10	0
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.20008490740199e-10	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.33863949936624e-09	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.39603853050603e-10	0
YIL125W	P20967	KGD1	114.41496	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce00380  Tryptophan metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	3.85908947514002e-10	0
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.65453936749925e-11	0
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.24329633868741e-09	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.23312610746211e-09	0
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.57754489433056e-09	0
