genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YCR053W	P16120	THR4	57.47349	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	10.1246290748631	tightly_const	2	2.45737833945933e-08	2.45751660595402e-08	2.45748368536002e-08	1	6	0	1	1.00009179846996	1.00009812952103
YDR158W	P13663	HOM2	39.54334	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	10.1246290748631	tightly_const	2	5.28268233068558e-07	5.28275753556963e-07	5.28268681375464e-07	1	6	0	1	1.00135876552859	1.00145260221861
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	10.1246290748631	tightly_const	2	4.41696824884804e-07	4.41703116725514e-07	4.41697199724188e-07	1	4	0	1	1.00166981698428	1.00178517326204
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	10.1246290748631	tightly_const	2	4.44043031327412e-06	4.44049356589187e-06	4.44043408157866e-06	1	7	0	1	1.01118784693627	1.01196859571165
YHR025W	P17423	THR1	38.71215	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	10.1246290748631	tightly_const	2	2.45737833945911e-06	2.4575166059543e-06	2.45748368536002e-06	1	5	0	1	1.00620656142636	1.00663740724582
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	9.74359786312394	essential	2	1.2484771837319e-05	0.00269554892549269	1.24854070593069e-05	1	2	0	1	1.03838761572113	1.04114374505471
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	2	28.1399071891238	opt_isoenz_tight	2	0	6.00823967038134e-07	6.00821344465578e-07	1	6	0	2	1.00214940385083	1.00229796752537
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	18.4910336168888	opt_isoenz_tight	2	0	3.48152804410106e-05	3.4814960823124e-05	1	5	0	2	1.0995921699021	1.10719626548793
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	18.4910336168888	opt_isoenz_tight	2	0	9.56463280095066e-06	9.56454499388263e-06	1	6	0	2	1.05171192650882	1.05547581513703
YER086W	P00927	ILV1	63.83052	sce00260  Glycine, serine and threonine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	17.8548242629373	opt_isoenz_tight	2	0	3.39556871853775e-07	3.39556304751243e-07	1	3	0	2	1.00122207360042	1.00130645799519
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.18124594553784	opt_isoenz_tight	2	0	2.11944019698275e-06	2.11891145229235e-06	1	8	0	2	1.04254166511709	1.0456091442537
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	2	1.02712861416735	opt_isoenz_tight	2	0	6.21535934462758e-06	6.21518354973806e-06	1	8	0	2	1.03025488193572	1.03240887823832
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00016734312906	opt_isoenz_tight	2	0	1.8617944038522e-07	1.86076589502098e-07	1	4	0	2	1.00820473267062	1.00877549686437
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615493879	subOpt_isoenz	0	0	0.00102425598468942	0	1	84	0	2	0.999999999999975	0.999999999999958
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423240818	subOpt_isoenz	0	0	1.01733999410064e-07	0	1	122	0	2	1.00000000000003	1.00000000000001
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.86630815302279e-09	1.5108659241281e-09	1	4	0	3	1.00361699647951	1.00386738948486
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.41928950266299e-10	1.9585308295216e-10	1	6	0	3	1.0004946095242	1.00052873587112
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	114.72819607127	opt_isoenz	2	0	0.00103057701784161	3.30820147152169e-06	1	10	0	3	1.02328291525554	1.0249285320123
YLR027C	P23542	AAT2	46.05711	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	3.67992058939072	opt_isoenz	2	0	0.0016463584179891	1.95866030241942e-07	1	14	0	3	1.00087928464685	1.00093997718296
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	1.55868827180246	opt_isoenz	2	0	0.00304991271094259	1.52675771789161e-10	1	4	0	3	1.00000000000002	1
YOR222W		ODC2	NaN		0	0.293666280487029		0	NaN	NaN	NaN	0	6	6	3	1	1
YPL134C		ODC1	NaN		0	0.293666280487029		0	NaN	NaN	NaN	0	6	6	3	1	1
