Row	Free_fatty_acid	Growth
YJR139C	1.00853452557305	1
YJR143C	0.999999999999989	1
YJR148W	0.999986001159994	1
YJR152W	1.00081716990516	1
YJR153W	0.999938992742739	1
YJR158W	0.999946336404398	1
YJR159W	0.999999999999911	1
YJR160C	0.999941908770558	1
YKL001C	0.999943175527787	1
YKL004W	0.999994346147244	1
YKL008C	0.999938992742445	1
YKL016C	1.12238281622449	1
YKL019W	0.999938992742854	1
YKL024C	1.0007907284515	1
YKL026C	0.999938966719458	1
YKL029C	0.999946065809931	1
YKL035W	1.00000863838158	1
YKL055C	1	1
YKL060C	0.991857684362457	1
YKL067W	0.99994449398816	1
YKL080W	0.999999999999989	1
YKL085W	0.999775435764421	1
YKL088W	1.00000000000038	1
YKL094W	0.999939193701633	1
YKL104C	0.99999999999999	1
YKL106W	0.999938994051626	1
YKL120W	1.0030968085336	1
YKL127W	0.999947422590181	1
YKL132C	0.999979341792722	1
YKL140W	0.999999973974076	1
YKL141W	1.00000000000028	1
YKL146W	0.999938994051324	1
YKL148C	0.999999999999916	1
YKL152C	0.999570678052258	1
YKL165C	1	1
YKL181W	1.00020575495213	1
YKL182W	0.999945248790376	1
YKL184W	1.00000000000024	1
YKL188C	0.999979332086488	1
YKL192C	1.0000000010846	1
YKL194C	1	1
YKL211C	1.00003840259652	1
YKL212W	0.999945232324905	1
YKL216W	0.99994768638451	1
YKL217W	0.999952070467561	1
YKR009C	1	1
YKR031C	0.999938992742652	1
YKR039W	0.999941908770539	1
YKR043C	0.999999999999901	1
YKR053C	0.999999999999989	1
YKR058W	1.00000035740697	1
YKR061W	0.99999999999989	1
YKR066C	1	1
YKR067W	1.00062347679654	1
YKR069W	1	1
YKR072C	1.00000000000038	1
YKR080W	0.999999999999989	1
YKR089C	1.00045783110312	1
YKR097W	0.999994367511024	1
YLL012W	0.999994350436165	1
YLL015W	0.999994351191989	1
YLL018C	1.00003927947765	1
YLL028W	0.999994351520934	1
YLL031C	1	1
YLL041C	1.00000000000028	1
YLL043W	1.00000000000002	1
YLL048C	1	1
YLL052C	0.99993899274282	1
YLL057C	1	1
YLL061W	1	1
YLL062C	1.00000000108484	1
YLR011W	0.999941995268542	1
YLR017W	1.00316396062441	1
YLR020C	0.999999999999743	1
YLR027C	0.999978110469467	1
YLR028C	0.999975085424413	1
YLR038C	1.00042641589164	1
YLR043C	1.00000309702778	1
YLR044C	0.973471526722732	1
YLR056W	0.999945141645485	1
YLR058C	1.00511773841702	1
YLR060W	1.00000020850452	1
YLR070C	1	1
YLR081W	0.999945792596947	1
YLR089C	0.999939077273005	1
YLR092W	0.999938992742671	1
YLR100W	1.00003534992461	1
YLR109W	1	1
YLR133W	0.999999999999939	1
YLR134W	0.978152724488002	1
YLR138W	1	1
YLR142W	1.00000000000026	1
YLR146C	0.999999999999955	1
YLR153C	0.999850874691764	1
YLR155C	0.999999979347573	1
YLR157C	0.999999994626371	1
YLR158C	0.999999994626371	1
YLR160C	0.999999994626371	1
YLR172C	1	1
YLR174W	1.0000067779378	1
YLR180W	1.00008198661875	1
YLR189C	1	1
YLR201C	0.999999999999743	1
YLR209C	0.999938441462652	1
YLR231C	0.999940672636144	1
YLR237W	1.00000000075543	1
YLR240W	1.00000000000028	1
YLR245C	1.00391703298002	1
YLR258W	0.999995013852104	1
YLR260W	0.999994350436411	1
YLR284C	0.999994350436348	1
YLR285W	1	1
YLR295C	1.00036372700322	1
YLR299W	1	1
YLR300W	0.999938992742739	1
YLR303W	0.999999999999989	1
YLR304C	1.00001126951783	1
YLR305C	0.99999435152091	1
YLR307W	1	1
YLR308W	1	1
YLR328W	0.999938994730523	1
YLR342W	1.00004165810453	1
YLR348C	0.999979342876887	1
YLR354C	0.990770181635694	1
YLR355C	1.00007938925353	1
YLR359W	0.999958033082559	1
YLR372W	1.00000000000024	1
YLR377C	0.999938992742656	1
YLR382C	1	1
YLR386W	0.999999999999996	1
YLR395C	1.00086705224564	1
YLR410W	0.999945249874809	1
YLR420W	0.999958449401662	1
YLR432W	0.999958597990052	1
YLR438W	1.00000000000009	1
YLR447C	1.00000000000038	1
YLR450W	0.99999952581219	1
YML004C	0.999734310364101	1
YML008C	0.999984965161132	1
YML022W	1.0000000000001	1
YML035C	1.00714242700007	1
YML042W	0.999262014011938	1
YML054C	0.999999999999999	1
YML056C	0.999951252901739	1
YML059C	0.99997934179273	1
YML070W	1.003090728857	1
YML075C	0.999999526142546	1
YML081C-A	1.00003173151897	1
YML086C	0.999938992743144	1
YML100W	0.999941149279476	1
YML106W	0.999947895651781	1
YML110C	1.00000000000024	1
YML120C	1.0003034543989	1
YML123C	1.00000000000023	1
YML126C	1.00029408444201	1
YMR006C	1.00000000000013	1
YMR008C	0.999951898929768	1
YMR009W	0.999999999999969	1
YMR011W	0.999946336404398	1
YMR013C	1	1
YMR015C	0.999945791551461	1
YMR020W	0.999994350436686	1
YMR041C	1	1
YMR054W	0.999999999999743	1
YMR056C	0.999938994051605	1
YMR062C	0.999968844267302	1
YMR083W	1.00006092063103	1
YMR088C	0.999999999999921	1
YMR101C	1.00000054386631	1
YMR105C	0.999946551839345	1
YMR108W	1.00002422837584	1
YMR113W	1.00000000000026	1
YMR120C	0.99997551669375	1
YMR145C	1.0059423155972	1
YMR165C	0.999986769922746	1
YMR169C	0.999994350436724	1
YMR170C	0.999994324410221	1
YMR189W	0.999946065443969	1
YMR202W	0.999938993654275	1
YMR205C	0.996001266700378	1
YMR207C	1	1
YMR208W	0.999999899454656	1
YMR217W	1.00001797310882	1
YMR220W	1.00002845822057	1
YMR226C	1	1
YMR241W	1.0031642396567	1
YMR250W	0.99998499118654	1
YMR256C	1.00028415735141	1
YMR261C	0.999941153282779	1
YMR267W	0.999939649162341	1
YMR271C	0.99994172576924	1
YMR272C	0.9999389940517	1
YMR278W	0.999980407043043	1
YMR281W	1	1
YMR289W	1.00000000000026	1
YMR293C	0.999938992742739	1
YMR296C	1.00000000000026	1
YMR298W	1.00316335111959	1
YMR300C	0.999995988733634	1
YMR303C	0.999938422162815	1
YMR313C	1.00058075680644	1
YMR318C	1	1
YMR319C	0.999999999999989	1
YNL003C	1.00000000000004	1
YNL009W	1.00000000000015	1
YNL029C	0.999999999999901	1
YNL037C	1.00000000000024	1
YNL045W	0.999994350436794	1
YNL071W	1.00300579747019	1
YNL073W	1	1
YNL101W	0.999938994051324	1
YNL104C	1.00001308489153	1
YNL106C	0.999939051250703	1
YNL117W	0.999999999999911	1
YNL129W	0.999999999999997	1
YNL130C	0.999999973973707	1
YNL141W	0.999994351192159	1
YNL142W	0.999938992743338	1
YNL169C	1.00042329751523	1
YNL192W	0.999999999999911	1
YNL202W	1.00000000000028	1
YNL220W	0.999952447593344	1
YNL241C	1.0006691102617	1
YNL247W	1.00000078181416	1
YNL256W	0.99999999999999	1
YNL267W	0.999994351520497	1
YNL268W	0.999999999999818	1
YNL270C	1.00401377702528	1
YNL277W	0.999984991186589	1
YNL280C	1.00027341388555	1
YNL292W	0.999994350436351	1
YNL316C	0.999994387357105	1
YNL318C	0.999945248790484	1
YNL325C	1.00000000000018	1
YNR001C	0.99994509792184	1
YNR008W	0.999984991187307	1
YNR012W	0.999938991501145	1
YNR013C	1.00000000000023	1
YNR016C	1.02239789838409	1
YNR019W	0.999938648430201	1
YNR033W	1.00000000000026	1
YNR041C	0.999999999999743	1
YNR043W	1.00001522239709	1
YNR050C	1.00000059531343	1
YNR056C	1	1
YNR057C	1	1
YNR058W	0.999999999999993	1
YNR067C	0.999945247762042	1
YNR072W	0.999946336404398	1
YOL011W	0.999984991186638	1
YOL020W	0.999938966719534	1
YOL033W	1	1
YOL049W	1.00000000000028	1
YOL052C	0.99999435043638	1
YOL055C	0.999938992742481	1
YOL058W	1.00000609203048	1
YOL059W	0.999941702667585	1
YOL061W	1.00019569586459	1
YOL064C	1.00000338691767	1
YOL065C	0.99993899274334	1
YOL066C	1.00000748331196	1
YOL068C	0.999999999999911	1
YOL086C	0.999797489943465	1
YOL096C	1.00000000000011	1
YOL097C	1.00001395149323	1
YOL103W	1	1
YOL126C	0.999940781702728	1
YOL136C	0.999999999999997	1
YOL140W	1.00497521006686	1
YOL143C	1.00000001774455	1
YOL151W	1	1
YOL156W	0.999946336404487	1
YOR011W	0.999979885636091	1
YOR025W	0.999999999999911	1
YOR040W	1	1
YOR054C	1	1
YOR065W	1.00702475959666	1
YOR071C	1.00000000075543	1
YOR074C	1.00315741870911	1
YOR081C	1.00056124307388	1
YOR095C	1.00783749697326	1
YOR099W	0.99999999999998	1
YOR100C	1.00000054386646	1
YOR108W	0.999469712045151	1
YOR109W	0.999939266346118	1
YOR120W	0.999979341792384	1
YOR125C	0.999999999999989	1
YOR126C	0.999994350436506	1
YOR128C	0.999996565580562	1
YOR130C	1.00000000000018	1
YOR136W	1	1
YOR142W	0.999994557545212	1
YOR143C	0.99993901119758	1
YOR155C	1.00309749414372	1
YOR163W	0.999939649162607	1
YOR168W	1.0000427483007	1
YOR171C	0.99999999999994	1
YOR175C	0.999980860946579	1
YOR176W	1.00000000165928	1
YOR180C	0.999994350436348	1
YOR184W	0.99987476451033	1
YOR190W	0.999938992742739	1
YOR192C	1.00000000075543	1
YOR202W	1.00000002201528	1
YOR209C	0.999999999999926	1
YOR221C	0.999938991501369	1
YOR222W	0.999950811303508	1
YOR236W	1.00000001600383	1
YOR241W	0.999984991186423	1
YOR245C	0.999994350436416	1
YOR270C	1.00000000000038	1
YOR273C	0.999994351520934	1
YOR278W	1.00000000000038	1
YOR303W	0.99994530739748	1
YOR311C	1.00000001933079	1
YOR321W	1.00000000000038	1
YOR323C	0.99998627663997	1
YOR332W	1.00000000000038	1
YOR335C	1.00000586556815	1
YOR347C	0.997165426956872	1
YOR348C	1.00079202610825	1
YOR360C	1.00000000000038	1
YOR374W	1.00188185626032	1
YOR375C	1.00895850534652	1
YOR377W	1	1
YOR388C	0.99998499118653	1
YPL015C	0.999999999999911	1
YPL023C	1.0071352524489	1
YPL028W	0.999939096310359	1
YPL036W	1.00000000000017	1
YPL040C	1	1
YPL053C	0.99999999999989	1
YPL057C	1.00000000000024	1
YPL059W	1	1
YPL061W	1.01121917360105	1
YPL069C	1.00000000000008	1
YPL078C	1.35267443319047	1
YPL087W	0.9999389927426	1
YPL091W	1	1
YPL092W	1.00000054386631	1
YPL097W	1	1
YPL104W	1	1
YPL110C	0.999984991186687	1
YPL111W	1.00000000075553	1
YPL117C	0.999938993582918	1
YPL134C	0.999950811303508	1
YPL147W	0.999979332086488	1
YPL148C	0.999938992743113	1
YPL160W	1.00001367699425	1
YPL172C	1.00000000017659	1
YPL188W	0.999994350436247	1
YPL189W	1	1
YPL206C	0.999999974729124	1
YPL212C	0.999938992742709	1
YPL214C	1.0000000000002	1
YPL231W	0.999945248790479	1
YPL234C	1.00000000000024	1
YPL244C	1	1
YPL252C	1.00000000000024	1
YPL258C	0.999938992742618	1
YPL262W	0.999948113501501	1
YPL265W	0.999947940541182	1
YPL268W	0.999994366755615	1
YPL271W	1.00004712501094	1
YPL273W	1.00002510798555	1
YPL274W	0.999984991186707	1
YPR001W	0.999945002569795	1
YPR002W	0.999938992742858	1
YPR006C	1	1
YPR020W	1.00007532385746	1
YPR021C	0.999938985174569	1
YPR026W	0.999994350436172	1
YPR033C	1.00000138504013	1
YPR035W	1.00371564495277	1
YPR036W	1.00000000000024	1
YPR047W	1	1
YPR060C	0.999994621308056	1
YPR062W	0.999938648747267	1
YPR069C	1.00000054462236	1
YPR074C	1.00570533871625	1
YPR081C	1.0000180776901	1
YPR113W	0.99994378128026	1
YPR121W	0.999938992742678	1
YPR128C	0.999941995167595	1
YPR138C	0.999938992743338	1
YPR140W	0.999994894296252	1
YPR145W	0.999992724204875	1
YPR156C	0.999994351520776	1
YPR159W	1	1
YPR160W	1.00000000000004	1
YPR167C	0.999948929049324	1
YPR183W	1.00000315155902	1
YPR184W	1.00000000000024	1
YPR191W	1.00814864379524	1
YPR192W	0.99993899274282	1
YHR215W	1.00000000000026	1
YMR058W	1.00000000000024	1
YDR538W	1.00000000000038	1
YDR539W	0.99999999999999	1
YJR024C	1.00000000000039	1
YPR118W	0.999984991186666	1
