genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	9.80447486878765	tightly_const	2	3.98392970721007e-07	3.98426931771302e-07	3.98421880925415e-07	1	5	0	1	1.00035875770957	1.00038668449874
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	2	6.77093499460321	tightly_const	2	2.07572194086235e-05	2.07587502612503e-05	2.07573901009394e-05	1	4	0	1	1.01239486111088	1.01337223904217
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	2	6.77093499460321	tightly_const	2	6.42993549115793e-07	6.43182532442673e-07	6.43070163978285e-07	1	5	0	1	1.00028202430034	1.00030397611296
YLR180W	P10659	SAM1	41.81793	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	6.77093499460321	tightly_const	2	2.79837939634646e-05	2.81294033727729e-05	2.81275602705895e-05	1	7	0	1	1.01431573821241	1.01544689505019
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.97895671519983	tightly_const	2	4.27269915278223e-06	4.27279999919223e-06	4.27273850976632e-06	0	6	3	1	1.00212275174076	1.00228830728556
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.97895671519983	tightly_const	2	4.27269915278223e-06	4.27279999919223e-06	4.27273850976632e-06	0	6	3	1	1.0024566037204	1.00264826552514
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	2	5.97895671519983	tightly_const	2	4.27269915278223e-06	4.27279999919223e-06	4.27273850976632e-06	0	6	3	1	1.00240450527161	1.0025920918964
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.97895671519983	tightly_const	2	4.27269915278223e-06	4.27279999919223e-06	4.27273850976632e-06	0	6	3	1	1.00274734206853	1.00296175401027
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	5.2327084986467	essential	2	9.15046877350605e-06	0.00142687443383051	9.15110399547516e-06	1	2	0	1	1.00433009422535	1.00466860464339
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	4.63161202215219	tightly_const	2	4.89808005721136e-06	4.89823852893788e-06	4.89811858496399e-06	1	7	0	1	1.00560245405905	1.00604103106535
YML075C	P12683	HMG1	115.62448	sce00900  Terpenoid backbone biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	24.9176030734129	opt_isoenz_tight	2	0	1.98293925703907e-06	1.98293646964084e-06	1	7	0	2	1.00229889238459	1.00247821928763
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	9.80447486878765	opt_isoenz_tight	2	0	2.52124848515725e-05	2.52121652336855e-05	1	5	0	2	1.0110168188813	1.01188425781376
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	9.80447486878765	opt_isoenz_tight	2	0	6.92650343614168e-06	6.92641562907123e-06	1	6	0	2	1.00581935896779	1.00627502190082
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	2	4.63161202215219	opt_isoenz_tight	2	0	1.07148870186931e-07	1.07146247614403e-07	1	6	0	2	1.00009755439978	1.00010514619324
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.287343385505403	subOpt_isoenz	0	0	4.15289004629081e-08	0	0	12	5	2	0.999999999999991	0.999999999999994
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.264997074046741	subOpt_isoenz	0	0	4.87266676407606e-07	0	0	24	6	2	0.999999999999995	0.999999999999995
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.264997074046741	subOpt_isoenz	0	0	4.87266676408736e-07	0	0	24	6	2	1.00000000000001	1.00000000000001
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.264997074046741	subOpt_isoenz	0	0	4.87266676408779e-07	0	0	24	6	2	0.999999999999991	0.999999999999993
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615361544	subOpt_isoenz	0	0	0.000541213982547176	0	1	84	0	2	0.999999999999994	0.999999999999993
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423042316	subOpt_isoenz	0	0	1.01733999374133e-07	0	1	122	0	2	0.999999999999999	1
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.0617486488756686	subOpt_isoenz	0	0	1.79064612485011e-06	0	0	8	8	2	1	0.999999999999999
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0392243474223875	subOpt_isoenz	0	0	1.06571716531143e-07	0	0	6	9	2	0.999999999999991	0.999999999999992
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	60.1073918169583	opt_isoenz	2	0	0.000545186369637742	2.38039700483396e-06	1	10	0	3	1.00265234415705	1.00285932099708
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	2.66516093022564	opt_isoenz	2	0	8.92854493246063e-07	1.43189155435311e-09	1	12	0	3	0.999999999999995	0.999999999999998
YML120C	P32340	NDI1	57.24915	sce00NNN  None	1	1.3836298580953	opt_isoenz	2	0	4.23269540924938e-05	6.86076502175936e-07	1	5	0	3	1.00047501610457	1.00051199743199
YLR189C	Q06321	ATG26	136.05276	sce00NNN  None	0	0	flux_leak	0	0	0	0	1	0	0	1	1	1
