genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate	FCC
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	OE	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00098115260216	1.00127189490977	0
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	OE	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00304652433328	1.00395170886042	0
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	OE	1.60068192184645	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00362181430823	1.0046987299389	0
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	OE	1.60068192139136	tightly_const	2	1.60500151382255e-05	1.6050037599392e-05	1.60500293867316e-05	0	6	7	1	1.00390650800271	1.00506850238484	0
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.33465572911406	1.00031876037478	0
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	0.000198719513263002	0.000198721355104443	0.000198719627188733	0	7	10	1	1.34212144809522	1.00686798786112	0
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.33546260401074	1.00102598527798	0
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999996	0.999999999999999	0
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999994	1	0
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999996	1	0
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999995	1	0
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999997	1	0
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999994	1	0
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	1.33319340657896	1.00002650276434	0
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	OE	1.53905807542511	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999996	1	0
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	OE	1.539058075425	tightly_const	2	1.9871951326301e-05	1.9872135510444e-05	1.98719627188733e-05	0	7	10	1	0.999999999999999	1	0
YML056C	P50094	IMD4	56.39328	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	OE	156.6350046145	opt_isoenz_tight	2	0	5.55260600741834e-05	5.55260047773631e-05	1	7	0	2	1.01998371770699	1.02605199337702	0.049465291914044
YER099C	P38620	PRS2	34.76468	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5989603535913	opt_isoenz_tight	2	0	0.000211842518793559	0.000211839839748583	1	6	0	2	1.05294372361321	1.06970464979428	0.115494923099034
YKL181W	P32895	PRS1	47.04715	sce00030  Pentose phosphate pathway sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	OE	23.5989603535913	opt_isoenz_tight	2	0	0.000211842518793571	0.000211839839748583	1	6	0	2	1.07277820617649	1.09639317171812	0.156326517696852
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	OE	2.00964398185648	opt_isoenz_tight	2	0	1.09142985593052e-05	1.09141178496011e-05	1	8	0	2	1.00417463422029	1.00541681332487	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.208766975859206	subOpt_isoenz	0	0	4.87269570345057e-07	0	0	24	13	2	1	1.00000000000001	0
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	KD	0.208766975859206	subOpt_isoenz	0	0	4.87269570344747e-07	0	0	24	13	2	0.999999999999998	1	0
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	0.000523746389830863	0	1	5	0	2	1.00000000000005	0.999999999999999	0
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	5.29392656490624e-09	0	1	20	0	2	1	0.999999999999999	0
YKL106W	Q01802	AAT1	51.79484	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	OE	1000	opt_isoenz	2	0	5.22447273507248e-05	2.11363567777455e-07	1	6	0	3	1.000016261272	1.0000210739113	0
YML120C	P32340	NDI1	57.24915	sce00NNN  None	OE	2.43313309701276	opt_isoenz	2	0	2.46974617079517e-05	8.217731926586e-07	1	5	0	3	1.000250159281	1.00032421814575	0
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	3.22659819047242e-11	0	0	12	14	3	0.999999999999995	0.999999999999994	0
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	KO	0	subOpt_isoenz	0	0	6.97780224424619e-11	0	0	12	14	3	0.999999999999995	0.999999999999994	0
YDR399W	Q04178	HPT1	25.19042	sce00230  Purine metabolism sce01110  Biosynthesis of secondary metabolites	KO	0	flux_leak	0	0	0	0	1	0	0	1	0.999999999999995	0.999999999999999	0
