genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	2	15.7587993983669	tightly_const	2	8.64615314806914e-07	8.64882610530553e-07	8.64645859021597e-07	1	7	0	1	1.00502899351334	1.00540815203275
YPL262W	P08417	FUM1	53.15125	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	15.0031408339694	essential	2	1.12199186034033e-07	0.0013911775386199	1.1219953555842e-07	1	6	0	1	1.00030781857524	1.00033082527652
YJL121C	P46969	RPE1	25.96689	sce00030  Pentose phosphate pathway sce00040  Pentose and glucuronate interconversions sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	9.86966624833911	essential	2	5.99567969399353e-07	0.00284795276480694	5.99675392031555e-07	1	2	0	1	1.00315744694709	1.00339502446801
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	2	7.09563772669715	tightly_const	2	2.31457620635614e-06	2.31467815407294e-06	2.31457620635609e-06	1	7	0	1	0.964223928821627	1.03831190392112
YNL241C	P11412	ZWF1	57.5209	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.41040710674208	tightly_const	2	1.70395891883454e-07	1.70429840126557e-07	1.7042480208872e-07	1	5	0	1	1.00207112549614	1.00222678289196
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	5.32075506786447	essential	2	1.46787669077951e-08	0.00181528655553609	1.46792444947911e-08	1	5	0	1	1.00004101826109	1.00004409431352
YOR095C	Q12189	RKI1	28.25777	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	2.95089243636513	essential	2	4.14086204953328e-06	0.00262065562567205	4.14149727152576e-06	1	2	0	1	1.02648442349485	1.02852711889963
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.70662370377559	tightly_const	2	2.02827174369443e-06	2.02837259010631e-06	2.0283111006791e-06	0	6	3	1	1.00878443206057	1.00944939215039
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.70662370377559	tightly_const	2	2.02827174369443e-06	2.02837259010631e-06	2.0283111006791e-06	0	6	3	1	1.01016686935487	1.0109376112
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	2	2.70662370377559	tightly_const	2	2.02827174369443e-06	2.02837259010631e-06	2.0283111006791e-06	0	6	3	1	1.00995112071966	1.01070533351034
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	2.70662370377559	tightly_const	2	2.02827174369443e-06	2.02837259010631e-06	2.0283111006791e-06	0	6	3	1	1.01137097406187	1.01223410359158
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.13074314684463	essential	2	8.5022373103338e-07	0.0016535190109613	8.50223731033384e-07	1	4	0	1	0.967521873615293	1.03919304880051
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.03214383077663	essential	2	2.44189830652983e-08	0.0027593697074589	2.44190475465564e-08	1	2	0	1	1.00061963225118	1.00066612878245
YDR516C	Q04409	EMI2	55.92028	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.00066848327957	essential	2	1.71128301845925e-07	1.86179440385231e-07	1.86178000000186e-07	1	4	0	1	1.00820473267066	1.0088254270265
YHR163W	P38858	SOL3	27.78417	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.41040710674208	opt_isoenz_tight	2	0	1.07848133314358e-05	1.07844937135451e-05	1	5	0	2	1.06378083998346	1.06889320544316
YHR183W	P38720	GND1	53.54274	sce00030  Pentose phosphate pathway sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	5.41040710674208	opt_isoenz_tight	2	0	2.96285935472652e-06	2.96277154765418e-06	1	6	0	2	1.03364414388092	1.03625856145559
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	5.23879013642039	opt_isoenz_tight	2	0	8.92211626574089e-07	8.92181208267412e-07	1	7	0	2	1.00362976684674	1.00390302166721
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	4.74312421369854	opt_isoenz_tight	2	0	4.25796645272828e-06	4.25743770803742e-06	1	8	0	2	1.051863147832	1.05596998788443
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	2	1.83560763838221	opt_isoenz_tight	2	0	9.80049372379245e-06	9.80031792890123e-06	1	8	0	2	1.03612610826485	1.03894066017757
YAL038W	P00549	CDC19	54.54404	sce00010  Glycolysis / Gluconeogenesis sce00230  Purine metabolism sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.78448881272406	opt_isoenz_tight	2	0	1.38591232868496e-06	1.38589380230888e-06	1	6	0	2	1.02018735382293	1.11143203602633
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615465931	subOpt_isoenz	0	0	0.000998850754702872	0	1	84	0	2	1.00000000000001	0.999999999999999
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378423198897	subOpt_isoenz	0	0	1.01733999427565e-07	0	1	122	0	2	1.00000000000001	1
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	8.19497120596304e-08	0	1	6	0	2	1	0.999999999999997
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.34456084649842e-05	0	1	20	0	2	1.00000000000002	1
YDR300C	P32264	PRO1	47.16164	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	1.86630817356109e-09	1.51086592825316e-09	1	4	0	3	1.00359663824997	1.00386738948488
YOR323C	P54885	PRO2	49.73991	sce00330  Arginine and proline metabolism sce00332  Carbapenem biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1000	opt_isoenz	2	0	2.41928951205937e-10	1.9585308348689e-10	1	6	0	3	1.00049183423178	1.00052873587112
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	667.008864952891	opt_isoenz	2	0	0.0018683396968265	8.29518929320124e-10	1	7	0	3	0.999999999999997	0.999999999999998
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	32.4767340773831	opt_isoenz	2	0	0.00100277533983974	9.86421890439962e-07	1	10	0	3	1.01478634061571	1.01591279725329
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	4.76632685714834	opt_isoenz	2	0	0.00297426406540571	4.073619686916e-10	1	4	0	3	1.00000000000001	1
YLR027C	P23542	AAT2	46.05711	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	4.284638207127	opt_isoenz	2	0	0.00160555774724364	2.25862316459199e-07	1	14	0	3	1.00087465851134	1.00094030991973
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	1.67639180391912	opt_isoenz	2	0	0.00158075427050161	1.43171696139596e-06	1	5	0	3	1.00790441088595	1.09678679922792
YML120C	P32340	NDI1	57.24915	sce00NNN  None	1	1.52675556770125	opt_isoenz	2	0	7.73202150178284e-05	7.82260978976871e-07	1	5	0	3	1.0026230735916	1.0028203299203
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.13074314684463	opt_isoenz	2	0	0.00208392404901939	1.57350019449742e-05	1	8	0	3	1.41209798792739	1.62661389935937
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	8.19497120595795e-08	0	0	12	5	3	1.00000000000002	0.999999999999998
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.77223456747757e-07	0	0	12	5	3	1	0.999999999999997
