Row	lpac	nbutanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	sreticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelicacid	cinnamate	mandelicacid	coumaricacid	rosmarinicacid	salidroside	tyrosol	vanillinbetaglucoside	betaionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	hpasp	hpmalcoa	adipicacid	cismuconate	itaconicacid	caffeicacid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaricacid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	betacarotene	artemisinicacid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	betaamyrin	glycyrrhetinicacid	lycopene	miltiradiene	nootkatone	squalene	taxadienalphaylacetate	valencene
homoserine	5.91063590627727	6.40378772778997	14.3414468530735	6.99618486883737	6.88858215472579	8.87745928179577	8.04631699334057	8.16538820081269	19.9536794913806	42.9698883272406	44.3582781755146	19.6224177953888	35.1611234466205	40.607978523666	20.7293291668289	23.999002494748	10.0466513432469	5.48227395879452	4.75382992730226	5.0527736117096	4.4548032619085	4.58342587928466	12.2746691254933	7.14091708599348	5.37855824691701	6.0371959185674	7.765342848592	0	5.11344067892768	6.95593831744649	7.93516686895605	10.7097941627248	6.58850192195354	8.07087224795704	6.84376958059432	4.88283176799337	9.79273762898311	6.68326030305681	6.56884551670666	7.98769200330699	7.27026850988719	6.641633234171	7.17124737911555	6.72044884917389	7.25649776198953	82.673435789653	98.2756272848024	21.1155439893399	19.1885059010422	8.42039693166348	12.9207566471374	14.3851711285573	12.4738844187623	13.8223077429882	9.98893550624164	13.2934132584466	9.9720633533502	9.88119721322379	18.5069989598629	10.8192177475982	14.6623624972407	20.6066592798587	16.8249987003541	15.2383624395554	16.5271416594516	5.5364959424495	10.206952649699	7.0752727163467	7.61821426553982	8.68209524147125	33.458598690485	7.4224459144158	6.73230484886491	11.200333903563	10.6685585902996	9.09849727474418	11.2018497046778	11.3431923334773	19.9787646653768	24.0032216519526	6.8324212417842	10.7215538699398	24.5804173294932	10.6889149398204	15.1076935899732	11.0333797427485	10.8025677811098	10.8019721705647	10.7189680300556	10.8058778682608	10.7207463056855	14.690085069058	12.6197804683176	14.4194847962036	19.5797355734237	10.8023949043579	10.8122879458603	17.3584304020965	18.0214011349451	29.5539954880415	11.2157377579331	1040.90125204075	14.1467744802242	10.8987025988536
isoleucine	7.2921822679707	5.49434078009826	13.9022769725103	8.55440912661886	6.97301355080186	9.32376900265333	7.66301262168819	9.02581832887106	19.4509979240333	42.5952843292323	44.2674870648159	18.1555952349974	33.9482805649627	39.3371408066934	19.7052547532185	22.6028572101922	9.36104422035289	7.5383255358622	6.03079559936223	6.5153233070164	7.14636525066707	6.17433458776635	10.4793328886643	8.11030334096784	6.81214647892221	7.70171950701881	7.91726186146436	5.11344067892768	0	7.01036813019799	7.9499751628951	8.64286602543209	6.48573234850149	8.32490987136604	7.8941651407865	5.78225198477979	9.08440514250118	6.81291904583979	7.59975204607197	8.19190728615417	7.44370837638137	6.5580050134239	7.13427410467699	6.8669987664027	7.21859076069532	82.6602288689499	98.2509939521652	21.2645264888815	18.744696287151	8.36215525242202	11.6996705427682	13.8332251410933	11.8259385493218	13.3016629448941	9.43269672815545	12.3818438759789	9.37356922145545	9.31196736543729	17.259546453097	9.65750134362696	14.2524164941776	20.3912896484394	16.2178350005263	14.7688146588508	15.9461160245408	6.75396052855163	9.91523835930389	7.63937904526582	7.8034799365095	9.03000311484774	33.4756633920682	8.63500386321218	9.24413040675761	11.328838581709	10.7637914133556	9.4650884043951	11.2323414470576	11.3166053939486	19.4845566776236	22.8198355168502	8.87853526920835	9.96339946150421	24.2468360064494	10.7341495970687	14.5458788134102	10.3272266823837	10.0363565258171	10.0357953734878	9.98682109574017	10.0399635762416	9.98855105390212	14.1562305740291	12.0267222326214	13.8651704792929	19.1917420222213	10.0361894387377	10.0878168073393	16.847968611108	17.5501947898333	29.27035788945	10.3962872307805	1040.47067475298	13.561292224283	10.1380579668582
leucine	7.47145820638519	5.36362547292167	12.6486155553866	8.02648500692408	6.81380816687975	9.5448787406214	3.267990175543	7.60239731018667	19.3395365524073	42.4045570731606	44.1443770127998	17.999817391089	33.0178845667139	38.3367917572576	19.1642473156566	22.4668586542571	8.1601593923895	8.04607592523553	6.0927006352873	6.72960673633558	7.1249121164637	5.72225196902596	12.4266048682141	5.61779660107599	6.03864545148048	8.07692268186683	7.92664314447043	6.95593831744649	7.01036813019799	0	5.51726472100526	10.6940325388179	7.02481417288844	6.21568446341251	8.06083580161406	7.32324403703335	8.38816515516927	6.86764142625536	5.68210074112115	6.50702475089643	6.71178208614668	7.08565212229422	6.82039473419536	6.91508196212976	6.84411091739544	82.6176371172984	98.2129933674081	21.4208550658153	17.5554651698081	6.6715345138979	10.9836924496032	12.9097766102096	10.7266919104255	12.3535804040954	8.14217188522509	11.0124856830144	8.12879758466561	8.0483240470385	15.9863877334193	8.33608878164293	13.1629620759613	19.6635956334691	14.8610325480488	13.6950900253841	14.5382774047056	6.63560443550736	8.91631549182742	7.57151251339341	7.30445939592688	6.47075607442115	33.488586416752	7.22259242315372	9.05117971345357	10.4172596337718	8.71202419679996	7.67130096681788	9.9493762926516	10.3663426674643	17.6417889770165	21.2260546662758	8.65664085144464	8.27358054479612	23.3650765420314	10.740829446797	12.9813368828858	8.23704222158153	7.59957535884572	7.59880905669978	7.54594214678345	7.60432438468977	7.54828798688727	12.6024468053912	10.2333423881111	12.224867448368	18.0949056491242	7.59934870769326	7.75404438929043	15.5383292364802	16.2829639743506	28.5298143198121	8.02473265715662	1040.08038014395	11.855446021084	7.73392167505887
lysine	7.54197737412153	5.88595021667363	12.3095452125403	9.58339518280704	7.03832513713853	8.86044730952518	6.175306431342	10.2306363230106	18.8546656810134	41.8973821054039	44.003290655811	16.3523246414268	31.5016523152501	36.8127127956074	17.7968647835437	20.786976407699	6.59772009638715	8.63401177473218	5.49345580137874	6.21832400471551	8.31960803883223	5.46868228310015	11.6159595972119	4.72726626846315	5.3273501214962	7.98785189471073	6.44700904511645	7.93516686895605	7.9499751628951	5.51726472100526	0	10.1142753044556	6.95974699997507	6.51117188618103	7.45106315762946	7.41737812593638	6.73122489451999	6.81231571476579	8.54705535740404	6.70857298904181	6.64824614760107	7.03589865954366	6.64155136024373	6.87471526598834	6.57080113486344	82.5225595237269	98.1682237611571	21.2909975922222	16.8551973280212	6.87468163151855	9.49738180896441	12.2746690022827	9.90192489604758	11.7710463295221	7.86243769050134	10.1680300269364	7.85058018419766	7.8023411215745	14.366935460686	6.62151627826894	12.5629689669955	19.3431363627108	13.8701473789796	13.1405347123927	13.5652602619348	7.20540227499618	8.262685151096	7.88134865174565	6.95338448705567	5.24154912765078	33.4586675095868	7.11566053956446	10.3575133645507	8.69946134572435	7.40764331913534	8.0408585762525	7.58240235681249	8.6128174039713	15.6576009008803	19.7783166885612	9.30860247768177	7.36653186447341	22.8648279417956	10.6322046519032	12.0376118283026	6.53433115353681	5.89753306073615	5.89677731610045	5.83722559125018	5.90377987735932	5.83973724427547	11.6138980912961	8.92894116131429	11.2302688564015	17.4034088067551	5.89729604303488	6.0519451635057	14.7071062867416	15.5300292268235	28.1025781218486	6.36373789181935	1039.45332112418	10.8488670339866	6.06482945200074
methionine	12.0156027656367	9.36952049655375	13.4986257768992	14.1377895213341	9.78224933796071	12.3494850023021	10.2927344404151	14.5874500920924	18.7498776624343	41.7459162581059	44.5216099540117	13.282214199538	28.8208051475022	34.1026993343363	16.4384631876431	18.1389546314414	7.58802547831155	13.0124618585736	9.97381056198489	10.1289926824334	12.8868961522279	10.4911768751983	5.04461647700316	11.4115640698809	11.1909995769384	11.7322397000771	8.76752501362981	10.7097941627248	8.64286602543209	10.6940325388179	10.1142753044556	0	8.99650411158616	11.3618612979627	10.9006928755146	9.24702512952428	8.11888339943556	9.40060668333069	13.2882428975604	11.3291034703348	9.84098126254749	9.11223477822337	9.35943801424933	9.50347912798996	9.08732851211252	82.887953250806	98.4470132412725	22.402321303388	19.1375236672349	11.250760503011	9.2428553480761	13.1071513594901	10.8904405805288	12.80898838057	9.57207883740375	10.8263494979506	9.44250404651711	9.48870292005897	13.0118601791456	10.0609392442864	14.0606173547813	20.3180166253479	15.1097268974398	14.5441987120416	14.9545511658926	10.4957079293221	9.75710561996929	11.2466221369131	10.0163617328311	10.5559227998671	34.1088544563558	11.6694373671447	15.3426426155363	11.3777972450085	11.0967817332493	11.3915916143962	11.4430181167852	10.8996706660938	17.8522791198528	19.325887740276	13.6400050471585	9.5583065483724	24.6310105534971	12.3903315828635	15.0649055692526	11.5154585983505	10.8454261791092	10.8449388234421	10.9097155847215	10.8487819465474	10.9112286138652	14.903835042316	13.1046808023297	14.5128765136965	19.8153453650782	10.8452791426111	11.1175966411742	17.2810587310246	17.9814960945326	29.5523061178007	10.9106719195734	1039.15182599076	14.0926561668031	10.9389282148159
phenylalanine	6.31961554399571	7.24460627346995	13.1004370872362	9.11017746271938	2.73701128065927	8.6014575763339	7.75224732538463	9.82479274970542	18.3028349339474	41.9863850112038	44.0390093061364	17.2566622057395	32.3553722955315	37.8164583624254	18.3323286634709	21.5936898131215	7.45160099194381	7.0854578571652	4.89308425282766	5.13521456846914	7.56679129869116	5.30764035860811	9.84128204468426	7.63859699087374	5.63717960507104	6.82947506141035	5.52594019470716	6.58850192195354	6.48573234850149	7.02481417288844	6.95974699997507	8.99650411158616	0	8.29320791103893	6.27941288797735	6.85024758420678	5.53224751892766	1.78913698930979	8.27626051316592	8.42516598267406	2.55196392038431	1.20598825531361	2.21040339964981	1.96767381726906	2.36328658605541	82.4291436558614	98.0389263204055	20.4326676907959	18.3391571613352	8.65948831421106	10.3264948945574	12.7693707442552	10.5031989879423	12.3093741395986	8.57877765680993	11.5662307140808	8.47053288623331	8.40327929579118	15.8741723819291	9.006349346095	12.7437874626727	19.2712947276117	14.8611911536013	13.2711348787955	14.5279708935058	7.64739397763489	9.33333339364669	4.20869475132608	3.41849916028514	8.38900688202007	32.819126034998	8.33653093237413	9.63686392366992	10.1044707349071	10.2915429395802	9.71651313833073	9.84865052985042	9.61999470810194	19.2263757715203	21.9343231486658	8.06489667231949	7.59427311614832	23.9227206187714	8.25203562841108	14.021251478565	9.56102062252448	9.31386353741606	9.31322141119329	9.37512132019921	9.31772950961544	9.37704686037436	13.6798836693601	11.4248300183174	13.4087884455347	18.8612465898726	9.31367459461117	9.40171035148055	16.2893645847831	17.119184220666	29.0359340739285	9.46272997317404	1040.35074564799	13.0031819667322	9.42416094734112
proline	9.20042030625558	7.21831357376685	13.9523166641245	9.92503896083124	8.46981687597506	11.0136589643339	7.07569310671324	9.53824420163763	19.934473393351	42.5674722566316	44.1786777281706	18.7406807725412	33.1137375168389	38.450081415953	19.799936198874	22.6864841115468	8.79529669869913	9.49437536964759	6.82979316490637	8.16608847197712	8.45270845017076	6.05654077153829	12.9909932185698	5.41679885764732	6.91998648019958	9.58524413474058	9.2123895454182	8.07087224795704	8.32490987136604	6.21568446341251	6.51117188618103	11.3618612979627	8.29320791103893	0	9.58691153159478	8.51161735910544	9.1703477637851	8.21276814584358	7.66056529694629	3.18466827651438	8.31628444292335	8.39224660271029	8.31742797589386	8.30241707033687	8.34120636981323	82.7443770226313	98.3153093504375	21.9500996769326	18.2792504500676	3.8404435024123	11.3440497109988	13.8916866078988	11.8603878871456	13.3729404332812	9.98095269538979	12.3443177185533	9.93374424987935	9.86606331865523	16.760320761099	9.62148178306591	13.9707123602552	20.2993579104689	15.3265980242697	14.5917543444954	15.0408716120238	8.06056541591323	10.5034104517048	9.05233485202181	8.69901908427092	6.55226379568711	33.7947855015796	7.86871522848004	10.6039929031353	10.7354402662371	8.34571435891267	9.63549859795826	9.92121517417915	10.4895951709097	17.0305241862685	21.8673739309911	9.82823176110625	9.72650699586867	23.8933734920803	11.5800506669166	13.9495624958804	9.59636556875855	9.19230996792452	9.19172884036687	9.2002981206877	9.19626558967308	9.20210582524016	13.6100080766163	11.3991515720735	13.29217566546	18.8092088579312	9.19213503402414	9.31079275662901	16.2914397764956	17.058143321124	28.9873152310878	9.43700449212887	1039.91711577283	12.9072112029387	9.30257291957568
serine	4.7309029180071	8.14951976145921	14.1351173343657	8.97941255473403	6.30132844705397	6.62517766942271	8.95104602900124	9.90599465687191	19.3104051390117	42.486292441821	44.4024777394339	17.8045704987575	33.3916909184946	38.8132519424306	18.8857945634983	22.6522153949259	8.73395831808492	5.76573917957638	4.38177665567003	3.90497055804007	6.95482686613401	4.99827830638451	11.321042758772	8.22382294254082	4.93303961761414	3.43475904316442	5.53413097376624	6.84376958059432	7.8941651407865	8.06083580161406	7.45106315762946	10.9006928755146	6.27941288797735	9.58691153159478	0	6.04221997200994	8.08078909792058	6.13833833003988	8.65797135293888	9.68429254956052	6.39794815952283	6.37891119070479	6.45334489467381	6.22567987339678	6.42890239280249	82.540048657835	98.2245639799202	20.648976926013	19.2501284182438	10.0884553002314	11.5266914122048	13.9581182015344	11.9186046238855	13.5211411894218	10.0333474232613	12.9695583935847	10.0420281444729	9.98067345813678	16.6665400160396	11.1479354916458	14.3734288794872	20.3004315025369	16.4620008027707	14.7613980198352	16.152782754783	7.29301668938209	9.81854501924551	6.36468514468619	6.35128273411396	9.39161539736058	33.3598916847691	7.78462459821282	8.58932385533342	9.03411043586737	11.1944792326325	9.44969824539493	9.34323691751667	9.40959927105816	19.4049672775984	23.0757666704579	7.96155001392009	10.0333219243648	24.6734459204863	10.4332765305202	15.1915538244519	11.3034728013803	10.9060107560732	10.9054372658994	10.7837297782611	10.909298595143	10.7854603267734	14.7931920684228	12.814651336954	14.4755832330121	19.6621592665485	10.9058434317296	10.9546027179837	17.4881637594826	18.0911309268018	29.5892468146569	11.3737053836133	1040.50057266461	14.2447596339405	11.0008907606061
threonine	6.62332422960866	6.29103840026192	13.6470360445558	8.93104734961586	7.13651884633355	7.89424496478915	7.80511423221766	9.94857010100135	19.2777235229555	42.443583734084	44.2814167901332	17.2161242913506	32.7074718256183	38.1705814032635	18.6065665740267	22.1067077374593	8.74935987020966	7.20607237912016	4.77942581152932	4.76649529920082	6.66701804516862	5.07418729154154	11.3065263226705	7.48502709593099	5.99885517638732	5.28251168766609	6.32345993393229	4.88283176799337	5.78225198477979	7.32324403703335	7.41737812593638	9.24702512952428	6.85024758420678	8.51161735910544	6.04221997200994	0	8.57467941864478	6.85323677959422	8.54550755236118	8.33942368185241	7.33383091660304	6.90136382439305	7.18806884723317	6.88927184228135	7.01654629336115	82.6266390169541	98.265391194787	21.0515068672068	18.8546442794313	8.71720054329793	10.9288538237608	13.534233568332	11.4346663959804	13.0614013810044	9.37422368092841	12.253198667085	9.36161323314127	9.31197610863841	15.9093801628326	10.4744795757228	14.2206048769035	20.1845963714518	15.9035095133831	14.5919525484638	15.6916024963607	5.81150915776948	8.98943263676008	7.58479915625414	7.33099710199637	8.02829644301343	33.4888501166417	6.75655050828624	8.99859249325242	9.07093821844717	9.4821735131888	8.0648859152096	9.59450210144327	9.39876912339787	18.219649144286	22.3525121800752	8.86087324429738	9.77435577767932	24.3828861390273	10.8208692413629	14.689272473811	10.7747415604678	10.2021063621824	10.2015009204946	10.081240320475	10.2056252005581	10.0830742876038	14.3329937527061	12.3565556340787	13.9568618377073	19.3370713508317	10.2019293029086	10.3259149213847	17.0822984283252	17.6711792908068	29.3359145120266	10.6757321603711	1040.23299937798	13.6781493131025	10.3033082106772
tryptophan	9.67702289035477	8.8472371915236	12.066408928429	12.8714284916662	6.60396704536894	10.7669781585401	8.40742008943154	13.3169135811487	17.8019376859979	41.1504586115241	44.0251462394438	13.6854546437438	27.8750672470121	33.2915219528379	15.2912444376235	18.2380432289656	4.73467741509078	10.9610854473644	7.09143151259501	7.25717310844285	11.029412583935	7.62655674298312	8.87773619173464	8.50427914144962	8.1842814462258	9.43758338783697	4.85254349094796	9.79273762898311	9.08440514250118	8.38816515516927	6.73122489451999	8.11888339943556	5.53224751892766	9.1703477637851	8.08078909792058	8.57467941864478	0	5.45563248613488	11.5305213087145	9.25543771919634	5.44289897153022	5.6067847590853	5.185278957523	5.55307286911518	4.92560199010202	82.5120684284492	98.1178816398351	21.2499442146657	17.8091483370831	9.41817648414694	7.22505311831247	11.4690042494482	8.78681801348508	11.1628977664716	7.87889715307978	9.37203127489869	7.7886468401228	7.79788048316353	11.6137354957738	8.40564242727999	11.9404969096837	18.67082349783	13.0219071164285	12.1834676763332	12.7936321008634	9.28964845969807	8.04321871595894	8.12750067003455	5.55961812499333	7.55940802693318	33.1879182675263	9.40390867336529	13.5673710300255	8.75620841598097	8.50426040012025	9.72053303346349	8.11078017638268	7.86105953310953	16.3700308559504	18.3071021628145	11.4741424980736	5.52888189734526	23.5918642073203	9.5370083149161	13.3509333371648	9.13379786430764	8.37102094205478	8.37061722185127	8.51172556085496	8.37549449776281	8.51316670477757	13.1885089655105	11.0610095412291	12.7723146873553	18.5524810173197	8.3708845330678	8.71934304668894	15.7433426250986	16.5646760033693	28.7068643313679	8.32739194081905	1039.15871400997	12.2517916527099	8.48698688467863
tyrosine	6.26483944121908	7.3503301745249	13.0477441112	9.0769856556987	2.8837579918468	8.53407240395328	7.62257437814842	9.82333445572285	18.3061008418546	41.9899148835615	44.0494200097842	17.3077344185826	32.2159997234126	37.6773255333114	18.2600831235386	21.6592056491814	7.42483897572873	7.06355259554521	4.79560168528732	5.00450233448391	7.47024753546773	5.15884072802998	10.2409588469848	7.45477494447609	5.53131683547872	6.68852739370814	5.40253715761206	6.68326030305681	6.81291904583979	6.86764142625536	6.81231571476579	9.40060668333069	1.78913698930979	8.21276814584358	6.13833833003988	6.85323677959422	5.45563248613488	0	8.21767375544906	8.33448450948369	2.07311947933359	1.89130273980758	2.30138691298652	1.43846733459154	1.98856587776035	82.4207696178604	98.0296236656862	20.4435573960207	18.2863867887122	8.62709841896819	10.2962971197124	12.7489545379347	10.4731385198548	12.2939008371862	8.59024799365407	11.5613908596368	8.49843662933271	8.42858980885131	15.7261593757012	9.10818445999339	12.7182501039211	19.215461670188	14.7830872984729	13.1241168495813	14.4562336186751	7.59788572133869	9.25282803863624	4.1561970896298	3.20026888863835	8.15497309589318	32.7906939499345	8.11201727903743	9.51724957599736	9.8965336244128	10.0426614695057	9.48196888996108	9.62646135607837	9.43486857916304	19.0418178211749	21.8606159630044	7.9611335694792	7.35503917108091	23.8882541132807	8.14868346339227	13.9528422152721	9.50064182855929	9.2075546748426	9.2069085319876	9.26166998026275	9.21146714897691	9.26361158987947	13.6137154519677	11.3605456023551	13.3311648607505	18.8146410542621	9.20736435762834	9.30571106210265	16.2426584866443	17.0630833492028	29.0015255639579	9.37162920752444	1040.32784458181	12.9254506506766	9.31903825509439
valine	6.93457371810717	7.66799397358259	15.4807814207231	6.30737178720835	7.93636316626109	9.79180451146522	7.46447506396093	4.78598747023726	20.9667900694538	43.5734049863312	44.6024081824349	21.8267458797228	36.9517163733271	42.3648787027133	22.3909973223068	25.8681660000221	11.5508289504704	6.17613551178745	7.05231492974247	7.67107832310505	5.61597021079667	6.40766423040157	14.5055213121818	7.58825939368443	6.32401578483889	7.90310765846305	10.2847179499401	6.56884551670666	7.59975204607197	5.68210074112115	8.54705535740404	13.2882428975604	8.27626051316592	7.66056529694629	8.65797135293888	8.54550755236118	11.5305213087145	8.21767375544906	0	7.79223140666756	8.42847325177379	8.38056768248194	8.54887264793173	8.31337010656701	8.77103203826717	82.7905435891515	98.3526525328926	21.672906499725	19.4091113278843	8.11656502478179	14.4660614883496	15.6017597317992	13.8795881792471	15.0222320671996	11.5013565848992	14.860382312798	11.4623371077788	11.3456948172276	20.3372627651852	11.4337041535206	15.564689565207	21.3303270680775	17.845948935002	16.2152289300918	17.4654631904173	8.16373640797365	12.3401604588245	7.75903125895018	8.95910810260381	9.86817589317935	33.812768156993	8.57873627805598	6.48372582144273	12.9313387012714	12.2903461661937	10.6599509863211	12.8391527248277	12.9765889798275	21.3708797177573	25.4139770647002	7.25452190566712	12.0197038106614	24.7013473487293	11.7454550796654	15.3806131925914	11.1732067267555	11.1885816771798	11.188016938588	11.1291153675871	11.191783324199	11.1308050369363	14.9029755027881	12.7392436017131	14.7203657005806	19.7163594397178	11.1884172168793	11.1014783868734	17.527700511753	18.2504002152878	29.6955250345617	11.5716767905637	1041.23913668286	14.4690182002096	11.2812075501868
ornithine	9.54467298812503	7.53439242906085	14.1332305051063	10.2449257177886	8.81944375860367	11.2316236743763	7.51775328784543	9.87064929115166	19.9774269379122	42.5429935463272	44.1384776002495	18.7003871560428	32.8106241676866	38.1979169756886	19.7228286585457	22.5545826475633	8.83888698676385	9.56917588413338	6.80428017334628	8.1848997650756	8.49722038399236	6.06075807535649	12.9395375529147	5.65269076941455	7.09419506304886	9.63378953667916	9.18034676520061	7.98769200330699	8.19190728615417	6.50702475089643	6.70857298904181	11.3291034703348	8.42516598267406	3.18466827651438	9.68429254956052	8.33942368185241	9.25543771919634	8.33448450948369	7.79223140666756	0	8.69155420743587	8.64333079924185	8.68799688730901	8.54872141880598	8.63203137561086	82.734607115613	98.2919855498209	22.0299199014608	18.4151654701718	2.88065110608424	11.1704487375458	13.9805134184255	11.9637173327006	13.4784595417975	10.2794466787146	12.6020002332929	10.2291667694445	10.1641199177006	16.7539479349659	9.95062999909848	14.1453465861409	20.3769241445131	15.4441914460087	14.7321506065106	15.1862989102866	8.45016575218373	10.7747191521008	9.37733423104402	9.04471098543535	7.02693842190405	33.811730938847	8.19476594535647	10.9039496116743	10.9713863400506	8.60730229379864	9.96465654842245	10.2412583166466	10.7309496527498	17.2188894418989	22.013014216762	10.1511489088076	9.98099840181569	23.9852794478458	11.6347195639075	14.1445796359299	9.92645457824081	9.53620361519715	9.53594117456537	9.54421350017567	9.54018182071803	9.54529441172293	13.8116838417552	11.6541413391684	13.4997187424727	18.9400563891537	9.53610571662788	9.65064881427074	16.4509290639906	17.2075271263769	29.054512263289	9.76604337523788	1039.87560589479	13.12232869851	9.63620492289087
hydroxymandelicacid	6.21481327295547	7.23711377172604	12.7830863577589	9.00298699955775	2.65243743841248	8.47542456264064	7.21162672781704	9.7562292650539	18.2570381359756	41.9467136071464	44.0574592538748	17.2156679908291	32.1911666876765	37.6041109899697	18.1060234125961	21.6368080394587	7.42123896171915	7.48119955053712	5.21662671004944	5.40725391828781	7.78215620931036	5.50759320139106	10.7703141582799	7.30861209098655	5.66869390390781	6.96980949949731	5.6670491513138	7.27026850988719	7.44370837638137	6.71178208614668	6.64824614760107	9.84098126254749	2.55196392038431	8.31628444292335	6.39794815952283	7.33383091660304	5.44289897153022	2.07311947933359	8.42847325177379	8.69155420743587	0	2.24902436016736	1.4239359398844	1.78854536422628	1.66198841544359	82.4040744452337	98.0152045504574	20.4817746051631	18.054389431623	8.83951199169207	10.2122582187265	12.5493957146716	10.2360321057517	12.0881477613716	8.27818251994627	11.1979569771986	8.18115527658676	8.10702613015187	15.4396743443021	8.67199045916824	12.4314281488424	19.0616700054763	14.4644996601557	12.9225424335191	14.1024324446301	7.52547973687565	9.03215220801063	3.84994452604918	2.45469487364886	7.83208525045646	32.8057100193804	8.00316551678853	9.57117789190812	9.68584124923156	9.796743913706	9.13966389376895	9.35127190788784	9.25123402664787	18.703963590875	21.4389775243706	8.05246579967973	6.96163754051748	23.7110117633206	8.24416723064257	13.6636571106177	9.0411436994069	8.7727887985525	8.77212269167414	8.82051845337013	8.77690177039708	8.8225304725284	13.3195943998803	10.9885578339309	13.0293236959898	18.5969656218641	8.77259191418846	8.87179005738159	15.9642420243281	16.827035225544	28.8647983223413	8.8987973658608	1040.2199935768	12.6092956839422	8.8894705578297
cinnamate	6.20347833393806	7.1435223616827	13.0445051925628	9.03000161467705	2.45699485417101	8.51649399328457	7.65786696405601	9.75049487052179	18.2811207669876	41.9844812956703	44.0419660122014	17.2492791664257	32.4629144340506	37.9046147323837	18.3405339202073	21.6245579713454	7.55196733541369	7.17452094257976	4.96439374144673	5.20320663646849	7.61309837020179	5.37345112384884	10.0364656719724	7.68447071354364	5.69918637812832	6.88566629776386	5.58918014095334	6.641633234171	6.5580050134239	7.08565212229422	7.03589865954366	9.11223477822337	1.20598825531361	8.39224660271029	6.37891119070479	6.90136382439305	5.6067847590853	1.89130273980758	8.38056768248194	8.64333079924185	2.24902436016736	0	1.85242240756687	1.55466587417751	2.0323741451429	82.4203969398115	98.033239798412	20.3966060270243	18.2990744665547	8.81333541352644	10.3796289534554	12.7439541144647	10.4775090163614	12.2789743580466	8.49358580244029	11.5031757085783	8.38424042711273	8.31628905400741	15.8686278900689	8.92523501639884	12.6862117458384	19.2331015656348	14.8118257128261	13.2158530404565	14.4774750757689	7.55169128607798	9.25509058739962	4.03220911159645	3.19870765170182	8.30186526733202	32.796512874196	8.24883793870803	9.56110539207458	10.0322441006157	10.2206384319993	9.6413807022388	9.77453404160607	9.54410242120629	19.188514905247	21.9011306636874	8.09657049227242	7.4978271615803	23.8918884460114	8.23740072726917	13.9689541959758	9.48465225773182	9.23544972879172	9.23480511954375	9.2972272542883	9.23935015858211	9.29916236359077	13.6262945309776	11.360756499845	13.3541223764168	18.8222634474548	9.23525988709593	9.32403719386353	16.2442945869874	17.076275314814	29.010453443204	9.38549716292817	1040.3496158741	12.9468179149364	9.34660947028707
mandelicacid	6.32590861948326	7.22152635661352	12.7637769692153	9.2783075089909	2.80806832958439	8.65247558328079	7.37634114655899	9.9863715939873	18.2015620074323	41.8647695097076	44.0173804854162	16.9503993773481	32.0032409399875	37.4316857090504	17.8809683582976	21.3830316424032	7.22857059593572	7.60587173762908	5.22042773198891	5.43536385537383	7.92146068805703	5.57633860454011	10.3060454000357	7.39201350144623	5.77553367030672	7.07492873029125	5.5099599710056	7.17124737911555	7.13427410467699	6.82039473419536	6.64155136024373	9.35943801424933	2.21040339964981	8.31742797589386	6.45334489467381	7.18806884723317	5.185278957523	2.30138691298652	8.54887264793173	8.68799688730901	1.4239359398844	1.85242240756687	0	2.03870789086063	2.05490807311988	82.4121597224691	98.0146362983087	20.5100095945922	18.0813768939952	8.77947315837382	9.91035105081063	12.4165831056084	10.0667268146508	11.9545743625513	8.1738776028699	11.0504040958096	8.06761901495379	7.9969136218335	15.3059172949836	8.54983648859388	12.4250937993918	19.0261734043737	14.436818193952	12.9994486188634	14.0769974629141	7.44231372401816	8.87186946933279	4.26101579782867	2.37920340197649	7.8461459543407	32.8152060562374	8.05028598927027	9.77879494344903	9.68722580504194	9.83034404562306	9.21143768342462	9.36896938735932	9.21052303691936	18.6728528151893	21.3004896837834	8.23389144513219	7.08846740421281	23.7301286947785	8.28347685579231	13.7009669925284	9.06820792925947	8.84215639801308	8.84153516182169	8.89963440438964	8.84625911016837	8.90154094013264	13.3644723661413	11.0324803226207	13.076546127513	18.6292506476314	8.84197047579739	8.94533473875587	15.9891476734908	16.8560264113755	28.8805271553806	8.94855350231739	1040.17228571147	12.6532118891619	8.95709365020599
