genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YPR060C	P32178	ARO7	29.7468	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	2.42856068819406	tightly_const	2	4.02370611418207e-08	4.02379702846658e-08	4.02370611418207e-08
YBR248C	P33734	HIS7	61.06729	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	2.84337817399655e-08	2.84345930372175e-08	2.84337817399655e-08
YCL030C	P00815	HIS4	87.72027	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	1.14854947962808e-07	1.1485822300277e-07	1.14854947962808e-07
YER055C	P00498	HIS1	32.26611	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	1.45328876991643e-06	1.45333023640808e-06	1.45328876991643e-06
YFR025C	P38635	HIS2	38.58138	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	1.83358678669008e-09	1.83363910417389e-09	1.83358678669008e-09
YIL020C	P40545	HIS6	29.55623	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	1.226208956424e-07	1.22624394367812e-07	1.226208956424e-07
YIL116W	P07172	HIS5	42.64564	sce00340  Histidine metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	1.26576294486349e-09	1.26579906070621e-09	1.26576294486349e-09
YOR202W	P06633	HIS3	23.83295	sce00340  Histidine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	2.31965972978186	tightly_const	2	3.9238697906304e-09	3.92398174987609e-09	3.9238697906304e-09
YPR033C	P07263	HTS1	59.95193	sce00970  Aminoacyl-tRNA biosynthesis	2	2.31965972978186	tightly_const	2	9.80966035065607e-08	9.80966291903448e-08	9.80966035065607e-08
YPL262W	P08417	FUM1	53.15125	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	2.25446228342974	essential	2	1.91100375462041e-08	0.00141687166690888	1.91103870705899e-08
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	2.2514256358705	tightly_const	2	4.87503064889773e-06	4.88102608528227e-06	4.87609374438106e-06
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	2.2514256358705	essential	2	1.06979726625014e-06	0.0015749548833477	1.07003055641595e-06
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	2.2514256358705	tightly_const	2	1.21089274790373e-05	1.21238193453849e-05	1.21115680668645e-05
YOR130C		ORT1	NaN		1	2.2514256358705		2	NaN	NaN	NaN
YPR035W	P32288	GLN1	41.7656	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00910  Nitrogen metabolism sce01230  Biosynthesis of amino acids	2	2.19766497823842	tightly_const	2	7.94137055520243e-07	7.94239003233629e-07	7.94137055520273e-07
YLL018C	P04802	DPS1	63.51479	sce00970  Aminoacyl-tRNA biosynthesis	2	2.09949541314772	tightly_const	2	2.41322353569103e-06	2.41322422417928e-06	2.41322353569103e-06
YER086W	P00927	ILV1	63.83052	sce00260  Glycine, serine and threonine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	2.0867531305832	opt_isoenz_tight	2	0	4.58550726750959e-08	4.58545052088265e-08
YLR027C	P23542	AAT2	46.05711	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00270  Cysteine and methionine metabolism sce00330  Arginine and proline metabolism sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	2.04905519183471	opt_isoenz	2	0	0.00163520821642657	1.17091863812036e-07
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	2	2.03172193846164	tightly_const	2	1.42180224996837e-06	1.42308144932703e-06	1.42231392971024e-06
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	2.00748210413917	essential	2	2.79969238758839e-07	0.00211271764666697	2.79997623826632e-07
YNR001C	P00890	CIT1	53.35945	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	2.00748210413916	opt_isoenz_tight	2	0	3.77322475959499e-07	3.77292057653649e-07
YDR158W	P13663	HOM2	39.54334	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.99244140917719	tightly_const	2	1.19116019416249e-07	1.1912354472854e-07	1.19116468010711e-07
YER052C	P10869	HOM3	58.10913	sce00260  Glycine, serine and threonine metabolism sce00261  Monobactam biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.99244140917719	tightly_const	2	9.95955546871969e-08	9.96018465278248e-08	9.95959295265741e-08
YCR053W	P16120	THR4	57.47349	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	1.99244140917719	tightly_const	2	5.54019520456123e-09	5.54157719421143e-09	5.54124798827468e-09
YHR025W	P17423	THR1	38.71215	sce00260  Glycine, serine and threonine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	2	1.99244140917719	tightly_const	2	5.54019452927171e-07	5.5415769831824e-07	5.54124798827468e-07
YJR139C	P31116	HOM6	38.50163	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1.99244140917719	tightly_const	2	1.00124586636037e-06	1.00130911897595e-06	1.00124963466479e-06
YLR304C	P19414	ACO1	85.36736	sce00020  Citrate cycle (TCA cycle) sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1.98965370447346	opt_isoenz	2	0	0.000882902316992118	7.44055320278696e-07
YPR021C		AGC1	NaN		1	1.97897490412343		2	NaN	NaN	NaN
YDR384C		ATO3	NaN		1	1.94391690212728		2	NaN	NaN	NaN
YGR121C		MEP1	NaN		1	1.94391690212728		2	NaN	NaN	NaN
YNL142W		MEP2	NaN		1	1.94391690212728		2	NaN	NaN	NaN
YPR138C		MEP3	NaN		1	1.94391690212728		2	NaN	NaN	NaN
YLR174W	P41939	IDP2	46.56172	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	1	1.9386712920778	essential	2	2.30962972313577e-07	0.00161760259237352	2.31331592754394e-07
YIL078W	P04801	THS1	84.51944	sce00970  Aminoacyl-tRNA biosynthesis	2	1.87250643368598	tightly_const	2	2.84579724616918e-06	2.845798139491e-06	2.84579724616918e-06
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.86504328070232	opt_isoenz_tight	2	0	1.85735088454613e-06	1.8568221398689e-06
YGL245W	P46655	GUS1	80.84187	sce00860  Porphyrin and chlorophyll metabolism sce00970  Aminoacyl-tRNA biosynthesis sce01110  Biosynthesis of secondary metabolites	2	1.74007847614342	tightly_const	2	1.00863155224617e-05	1.00863188868763e-05	1.00863155224617e-05
YBL076C	P09436	ILS1	122.98195	sce00970  Aminoacyl-tRNA biosynthesis	2	1.68752505612734	tightly_const	2	1.08574515948723e-07	1.08574553111651e-07	1.08574515948723e-07
YJR148W	P47176	BAT2	41.62419	sce00270  Cysteine and methionine metabolism sce00280  Valine, leucine and isoleucine degradation sce00290  Valine, leucine and isoleucine biosynthesis sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1.66392041875306	essential	2	3.10706543445577e-08	0.00180925641956363	3.1083981827024e-08
YGL009C	P07264	LEU1	85.79356	sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1.65309082341276	essential	2	2.84850682459364e-06	0.000880624395786286	2.84850682459364e-06
YCL018W	P04173	LEU2	38.95257	sce00290  Valine, leucine and isoleucine biosynthesis sce00660  C5-Branched dibasic acid metabolism sce01110  Biosynthesis of secondary metabolites sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.65309082341276	tightly_const	2	1.45887919857084e-06	1.45889243297578e-06	1.45887919857084e-06
YNL104C	P06208	LEU4	68.40819	sce00290  Valine, leucine and isoleucine biosynthesis sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.65309082341276	tightly_const	2	9.57226012495986e-07	9.57429494114835e-07	9.57420814319935e-07
YPL160W	P26637	CDC60	124.14	sce00970  Aminoacyl-tRNA biosynthesis	2	1.65309082341276	tightly_const	2	3.52076040499699e-07	3.52076163054378e-07	3.52076040499699e-07
YGL202W	P53090	ARO8	56.17728	sce00130  Ubiquinone and other terpenoid-quinone biosynthesis sce00270  Cysteine and methionine metabolism sce00300  Lysine biosynthesis sce00350  Tyrosine metabolism sce00360  Phenylalanine metabolism sce00380  Tryptophan metabolism sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	1	1.63701985915223	opt_isoenz	2	0	0.00134056591658496	2.5710547351235e-08
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	1	1.63321249221401	essential	2	5.15687592414301e-09	0.00184892808458158	5.15735351116869e-09
YOR222W		ODC2	NaN		1	1.6299772261744		2	NaN	NaN	NaN
YPL134C		ODC1	NaN		1	1.6299772261744		2	NaN	NaN	NaN
YLR355C	P06168	ILV5	44.36792	sce00290  Valine, leucine and isoleucine biosynthesis sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.61308040188016	tightly_const	2	1.01637629469794e-05	1.01638781030219e-05	1.01637629469794e-05
YBR166C	P20049	TYR1	50.92272	sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	2	1.61068253247552	tightly_const	2	1.69144096319766e-07	1.69156575429852e-07	1.69144096319766e-07
YGR185C	P36421	TYS1	44.01942	sce00970  Aminoacyl-tRNA biosynthesis	2	1.61068253247552	tightly_const	2	9.67062741780698e-07	9.67063085595923e-07	9.67062741780698e-07
YNL220W	P80210	ADE12	48.27868	sce00230  Purine metabolism sce00250  Alanine, aspartate and glutamate metabolism	2	1.57486351895429	tightly_const	2	8.16437822031364e-07	8.16793038249498e-07	8.1643782203158e-07
YJR016C	P39522	ILV3	62.86049	sce00290  Valine, leucine and isoleucine biosynthesis sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.57310205079532	tightly_const	2	1.26872685399639e-06	1.26873315009017e-06	1.26872685399639e-06
YMR108W	P07342	ILV2	74.93608	sce00290  Valine, leucine and isoleucine biosynthesis sce00650  Butanoate metabolism sce00660  C5-Branched dibasic acid metabolism sce00770  Pantothenate and CoA biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.56594547329448	tightly_const	2	3.39795594890953e-06	3.39797551458191e-06	3.39795594890953e-06
YGL080W		MPC1	NaN		1	1.53799036091615		2	NaN	NaN	NaN
YGR243W		MPC3	NaN		1	1.53799036091615		2	NaN	NaN	NaN
YHR162W		MPC2	NaN		1	1.53799036091615		2	NaN	NaN	NaN
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	1	1.52376579951294	opt_isoenz	2	0	0.00160992116500309	1.32156501732916e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	1	1.52376579951294	opt_isoenz	2	0	0.0028773124797256	3.64898049757565e-07
YNL036W	P53615	NCE103	24.85889	sce00910  Nitrogen metabolism	1	1.50575104718843	opt_isoenz	2	0	0.00302940022492229	1.48496383678723e-10
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.48372230559571	tightly_const	2	1.21949343848778e-06	1.21959428489836e-06	1.21953279547178e-06
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.48372230559571	tightly_const	2	1.21949343848778e-06	1.21959428489836e-06	1.21953279547178e-06
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	2	1.48372230559571	tightly_const	2	1.21949343848778e-06	1.21959428489836e-06	1.21953279547178e-06
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.48372230559571	tightly_const	2	1.21949343848778e-06	1.21959428489836e-06	1.21953279547178e-06
YBR115C	P07702	LYS2	155.34394	sce00300  Lysine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01230  Biosynthesis of amino acids	2	1.46702100561786	tightly_const	2	2.77672641168143e-07	2.7767510625684e-07	2.77672641168143e-07
YDL131W	Q12122	LYS21	48.59372	sce00300  Lysine biosynthesis sce00620  Pyruvate metabolism sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	2	1.46702100561786	tightly_const	2	1.87665194634092e-05	1.87666861734174e-05	1.87665194634092e-05
YDR037W	P15180	KRS1	67.95785	sce00970  Aminoacyl-tRNA biosynthesis	2	1.46702100561786	tightly_const	2	2.53368667278042e-07	2.53368764319659e-07	2.53368667278042e-07
