Annotation Cluster 1	Enrichment Score: 2.1719836195188598
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Mitochondrion	5	38.46153846153847	0.05931438320615454	YPL134C, YOR222W, YMR145C, YER053C, YJR077C	13	768	5914	2.9617387820512824	0.9020755504603692	0.22539465618338725	0.18980602625969456
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	3	23.076923076923077	0.09220768573726905	YPL134C, YOR222W, YJR077C	13	240	5557	5.343269230769231	0.966152425498626	0.35858544453382407	0.31760425087281563
UP_KEYWORDS	Membrane	7	53.84615384615385	0.10166597513409606	YNR019W, YPL134C, YOR222W, YER053C, YOR245C, YDL052C, YJR077C	13	1712	5914	1.8600826743350105	0.9829925866653262	0.35120973228142277	0.29575556402646125
GOTERM_CC_DIRECT	GO:0016020~membrane	7	53.84615384615385	0.11220744540926485	YNR019W, YPL134C, YOR222W, YER053C, YOR245C, YDL052C, YJR077C	13	1738	5861	1.8158360626715055	0.8322461570569286	0.2805186135231621	0.24311613172007382
UP_KEYWORDS	Transport	4	30.76923076923077	0.24439869630187863	YPL134C, YOR222W, YER053C, YJR077C	13	853	5914	2.1332852376228697	0.9999762795706455	0.6492281843718429	0.546718471049973
GOTERM_BP_DIRECT	GO:0006810~transport	4	30.76923076923077	0.25693893156494785	YPL134C, YOR222W, YER053C, YJR077C	13	822	5557	2.0801048100318176	0.9999693903918933	0.8175329640702885	0.7241006253193986

Annotation Cluster 2	Enrichment Score: 1.7944377037831603
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005971~ribonucleoside-diphosphate reductase complex	3	23.076923076923077	2.3007369330676643E-5	YER070W, YJL026W, YIL066C	13	4	5861	338.13461538461536	3.450549649017809E-4	3.4511053996014965E-4	2.9909580129879634E-4
GOTERM_MF_DIRECT	GO:0004748~ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	3	23.076923076923077	3.310535812974111E-5	YER070W, YJL026W, YIL066C	13	4	4885	281.8269230769231	8.603832171494297E-4	8.607393113732689E-4	8.276339532435278E-4
GOTERM_BP_DIRECT	GO:0009263~deoxyribonucleotide biosynthetic process	3	23.076923076923077	6.382289947323098E-5	YER070W, YJL026W, YIL066C	13	6	5557	213.73076923076923	0.0022313795315386242	0.002233801481563084	0.0019785098836701603
KEGG_PATHWAY	sce00240:Pyrimidine metabolism	4	30.76923076923077	0.0010068041088057331	YBL039C, YER070W, YJL026W, YIL066C	8	70	2184	15.600000000000001	0.011019262251026118	0.011074845196863064	0.011074845196863064
UP_KEYWORDS	Oxidoreductase	5	38.46153846153847	0.0013270503543975183	YAL062W, YMR145C, YER070W, YJL026W, YIL066C	13	258	5914	8.816338700059632	0.049209374644928694	0.05042791346710569	0.042465611340720584
KEGG_PATHWAY	sce00480:Glutathione metabolism	3	23.076923076923077	0.0023508324603848914	YER070W, YJL026W, YIL066C	8	24	2184	34.125	0.025557337915418477	0.012929578532116903	0.012929578532116903
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	5	38.46153846153847	0.004221080174722688	YAL062W, YMR145C, YER070W, YJL026W, YIL066C	13	292	4885	6.434404636459432	0.10414827586498243	0.054874042271394946	0.0527635021840336
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	5	38.46153846153847	0.004951443542726348	YAL062W, YMR145C, YER070W, YJL026W, YIL066C	13	347	5557	6.159388162270007	0.15947702317296242	0.05657310133423406	0.05010760403889302
UP_KEYWORDS	DNA replication	3	23.076923076923077	0.007982057045495417	YER070W, YJL026W, YIL066C	13	68	5914	20.070135746606336	0.2625339308756509	0.07800514778214414	0.06568854550075295
GOTERM_BP_DIRECT	GO:0006260~DNA replication	3	23.076923076923077	0.011719724409786303	YER070W, YJL026W, YIL066C	13	78	5557	16.440828402366865	0.338081577890491	0.08203807086850412	0.07266229134067508
KEGG_PATHWAY	sce01100:Metabolic pathways	6	46.15384615384615	0.034016010372998985	YBL039C, YAL062W, YER070W, YJL026W, YIL066C, YDL052C	8	682	2184	2.401759530791789	0.3166090668890146	0.09558672719550065	0.09558672719550065
KEGG_PATHWAY	sce00230:Purine metabolism	3	23.076923076923077	0.03475880988927296	YER070W, YJL026W, YIL066C	8	96	2184	8.53125	0.32236736913435415	0.09558672719550065	0.09558672719550065
UP_KEYWORDS	Isopeptide bond	4	30.76923076923077	0.04922286327407089	YBL039C, YAL062W, YER070W, YIL066C	13	423	5914	4.301873067830514	0.853110169463795	0.22539465618338725	0.18980602625969456
UP_KEYWORDS	Ubl conjugation	4	30.76923076923077	0.05432555816728605	YBL039C, YAL062W, YER070W, YIL066C	13	440	5914	4.135664335664336	0.8802755728509893	0.22539465618338725	0.18980602625969456
UP_KEYWORDS	ATP-binding	3	23.076923076923077	0.38711962039961567	YBL039C, YER070W, YIL066C	13	651	5914	2.096419709322935	0.9999999916770498	0.9015124366873914	0.7591683677367507
UP_KEYWORDS	Phosphoprotein	6	46.15384615384615	0.4270322068519223	YNR019W, YER070W, YOR245C, YJL026W, YIL066C, YJR077C	13	2091	5914	1.305374682706103	0.9999999993559079	0.9015124366873914	0.7591683677367507
UP_KEYWORDS	Nucleotide-binding	3	23.076923076923077	0.4685825605881408	YBL039C, YER070W, YIL066C	13	760	5914	1.7957489878542512	0.9999999999631396	0.9371651211762816	0.7891916809905529
GOTERM_MF_DIRECT	GO:0005524~ATP binding	3	23.076923076923077	0.5033958359888491	YBL039C, YER070W, YIL066C	13	668	4885	1.6875863657300783	0.9999999875184283	1.0	1.0
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	3	23.076923076923077	0.6332288741917687	YBL039C, YER070W, YIL066C	13	834	4885	1.3516878804648589	0.9999999999952764	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	4	30.76923076923077	0.916702083514225	YBL039C, YER070W, YJL026W, YIL066C	13	2344	5861	0.7693620372801261	0.9999999999999999	1.0	0.9285714285714286
GOTERM_CC_DIRECT	GO:0005634~nucleus	3	23.076923076923077	0.9707667444079121	YAL062W, YER070W, YJL026W	13	2195	5861	0.6161906430699141	1.0	1.0	0.9707667444079121

Annotation Cluster 3	Enrichment Score: 1.0113101268810551
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Acyltransferase	3	23.076923076923077	0.00821106818759412	YNR019W, YOR245C, YDL052C	13	69	5914	19.779264214046822	0.2689757588003633	0.07800514778214414	0.06568854550075295
GOTERM_MF_DIRECT	GO:0016746~transferase activity, transferring acyl groups	3	23.076923076923077	0.01285256364981771	YNR019W, YOR245C, YDL052C	13	72	4885	15.657051282051283	0.2856145978557101	0.08354166372381511	0.08032852281136069
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	3	23.076923076923077	0.3800228890499201	YNR019W, YOR245C, YDL052C	13	636	5861	2.126632801161103	0.9992315159821119	0.7125429169686002	0.6175371947061201
UP_KEYWORDS	Transferase	3	23.076923076923077	0.41676722690713075	YNR019W, YOR245C, YDL052C	13	690	5914	1.9779264214046823	0.9999999987352841	0.9015124366873914	0.7591683677367507
GOTERM_MF_DIRECT	GO:0016740~transferase activity	3	23.076923076923077	0.5252385915480476	YNR019W, YOR245C, YDL052C	13	694	4885	1.624362669031257	0.9999999961242063	1.0	1.0

