Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0046835~carbohydrate phosphorylation	4	36.36363636363637	1.5122634767539855E-6	YLR446W, YCL040W, YGL253W, YFR053C	11	14	5557	144.33766233766232	5.444004441590433E-5	1.8147161721047826E-5	1.108993216286256E-5
GOTERM_MF_DIRECT	GO:0016773~phosphotransferase activity, alcohol group as acceptor	4	36.36363636363637	4.962287876456506E-6	YLR446W, YCL040W, YGL253W, YFR053C	11	18	4885	98.68686868686869	1.0916464525756453E-4	1.8195055547007187E-5	9.924575752913013E-6
UP_KEYWORDS	Glycolysis	4	36.36363636363637	8.871541397435506E-6	YLR446W, YCL040W, YGL253W, YFR053C	11	26	5914	82.71328671328672	2.5724274915139844E-4	1.2863735026281484E-4	1.0202272607050832E-4
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	4	36.36363636363637	1.0679827645169978E-5	YLR446W, YCL040W, YGL253W, YFR053C	11	26	5557	77.72027972027972	3.844019469287918E-4	9.61184488065298E-5	5.873905204843488E-5
INTERPRO	IPR019807:Hexokinase, conserved site	3	27.27272727272727	2.110879720558353E-5	YCL040W, YGL253W, YFR053C	11	4	5053	344.52272727272725	4.642906237223299E-4	1.1609838463070942E-4	1.1609838463070942E-4
GOTERM_BP_DIRECT	GO:0006013~mannose metabolic process	3	27.27272727272727	2.9066207054960223E-5	YCL040W, YGL253W, YFR053C	11	5	5557	303.10909090909087	0.0010458513773037303	2.0927669079571362E-4	1.2789131104182499E-4
KEGG_PATHWAY	sce00051:Fructose and mannose metabolism	4	36.36363636363637	4.1643608954520816E-5	YLR446W, YCL040W, YGL253W, YFR053C	9	21	2184	46.222222222222214	6.660896808891037E-4	4.6873882057704415E-4	4.6873882057704415E-4
KEGG_PATHWAY	sce00052:Galactose metabolism	4	36.36363636363637	6.304554112648935E-5	YLR446W, YCL040W, YGL253W, YFR053C	9	24	2184	40.444444444444436	0.0010082518294941556	4.6873882057704415E-4	4.6873882057704415E-4
COG_ONTOLOGY	Carbohydrate transport and metabolism	4	36.36363636363637	1.251802877634632E-4	YLR446W, YCL040W, YGL253W, YFR053C	5	32	977	24.425	3.754938549385134E-4	2.503605755269264E-4	2.503605755269264E-4
KEGG_PATHWAY	sce00520:Amino sugar and nucleotide sugar metabolism	4	36.36363636363637	1.5237356756019134E-4	YLR446W, YCL040W, YGL253W, YFR053C	9	32	2184	30.333333333333332	0.0024351929366387415	6.094942702407653E-4	6.094942702407653E-4
KEGG_PATHWAY	sce00500:Starch and sucrose metabolism	4	36.36363636363637	2.993345889148905E-4	YLR446W, YCL040W, YGL253W, YFR053C	9	40	2184	24.266666666666666	0.0047786162841146895	9.578706845276496E-4	9.578706845276496E-4
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	4	36.36363636363637	6.561373678972056E-4	YLR446W, YCL040W, YGL253W, YFR053C	11	102	5557	19.811051693404632	0.023351726029054554	0.003252454168403543	0.0019876108806910543
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	3	27.27272727272727	7.227675929785651E-4	YCL040W, YGL253W, YFR053C	11	23	5557	65.89328063241105	0.025693205601287517	0.003252454168403543	0.0019876108806910543
KEGG_PATHWAY	sce00010:Glycolysis / Gluconeogenesis	4	36.36363636363637	9.060086398459629E-4	YLR446W, YCL040W, YGL253W, YFR053C	9	58	2184	16.735632183908045	0.014398051286495739	0.0024160230395892345	0.0024160230395892345
GOTERM_BP_DIRECT	GO:0046323~glucose import	3	27.27272727272727	0.0012343725759182778	YCL040W, YGL253W, YFR053C	11	30	5557	50.518181818181816	0.04349079018384183	0.0044437412733058	0.0027156196670202115
UP_KEYWORDS	Kinase	4	36.36363636363637	0.0041124196453256705	YLR446W, YCL040W, YGL253W, YFR053C	11	205	5914	10.490465631929046	0.11264137672177288	0.023852033942888887	0.018917130368498083
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	4	36.36363636363637	0.0053849268165428515	YLR446W, YCL040W, YGL253W, YFR053C	11	212	5557	9.531732418524872	0.17665601482105597	0.014925753793219969	0.009121293984745538
KEGG_PATHWAY	sce01200:Carbon metabolism	4	36.36363636363637	0.0063990692302902975	YLR446W, YCL040W, YGL253W, YFR053C	9	114	2184	8.514619883040934	0.09761506848810575	0.011376123076071639	0.011376123076071639
GOTERM_MF_DIRECT	GO:0016301~kinase activity	4	36.36363636363637	0.007215116627052815	YLR446W, YCL040W, YGL253W, YFR053C	11	207	4885	8.581466842336408	0.1472662997505254	0.013227713816263493	0.007215116627052815
UP_SEQ_FEATURE	binding site:ATP	3	27.27272727272727	0.028427342998926557	YCL040W, YGL253W, YFR053C	11	159	5872	10.072041166380789	0.6657581781843758	0.07391109179720905	0.04548374879828249
KEGG_PATHWAY	sce01130:Biosynthesis of antibiotics	4	36.36363636363637	0.036273257143466145	YLR446W, YCL040W, YGL253W, YFR053C	9	215	2184	4.514728682170542	0.44631524093180475	0.058037211429545835	0.058037211429545835
KEGG_PATHWAY	sce01110:Biosynthesis of secondary metabolites	4	36.36363636363637	0.08124608160639278	YLR446W, YCL040W, YGL253W, YFR053C	9	295	2184	3.290395480225989	0.742256768593794	0.1083281088085237	0.1083281088085237
UP_KEYWORDS	Transferase	4	36.36363636363637	0.10156957254243033	YLR446W, YCL040W, YGL253W, YFR053C	11	690	5914	3.1167325428194994	0.9552236070445341	0.294551760373048	0.23361001684758975
UP_SEQ_FEATURE	nucleotide phosphate-binding region:ATP	3	27.27272727272727	0.13911335273972375	YCL040W, YGL253W, YFR053C	11	390	5872	4.106293706293706	0.9966275390693708	0.2712710378424613	0.1669360232876685
GOTERM_MF_DIRECT	GO:0016740~transferase activity	4	36.36363636363637	0.15945373616231806	YLR446W, YCL040W, YGL253W, YFR053C	11	694	4885	2.559601781503799	0.9781044587138458	0.23386547970473315	0.15945373616231806
GOTERM_CC_DIRECT	GO:0005829~cytosol	4	36.36363636363637	0.22568698313711788	YLR446W, YCL040W, YGL253W, YFR053C	11	979	5861	2.176989506918005	0.978435052619264	1.0	1.0
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	ATP-binding	8	72.72727272727273	1.691035820382101E-5	YBL039C, YLR446W, YER070W, YCL040W, YGL253W, YFR053C, YOR317W, YIL066C	11	651	5914	6.6068984778662205	4.902843057318362E-4	1.6346679597026975E-4	1.2964607956262775E-4
UP_KEYWORDS	Nucleotide-binding	8	72.72727272727273	4.758071331579173E-5	YBL039C, YLR446W, YER070W, YCL040W, YGL253W, YFR053C, YOR317W, YIL066C	11	760	5914	5.659330143540671	0.0013789219263843355	3.4496017153949003E-4	2.7358910156580245E-4
GOTERM_MF_DIRECT	GO:0005524~ATP binding	8	72.72727272727273	7.155614526653863E-5	YBL039C, YLR446W, YER070W, YCL040W, YGL253W, YFR053C, YOR317W, YIL066C	11	668	4885	5.318454001088732	0.0015730529747844946	1.9677939948298123E-4	1.0733421789980795E-4
KEGG_PATHWAY	sce01100:Metabolic pathways	9	81.81818181818183	8.788852885819578E-5	YBL039C, YLR446W, YER070W, YJL026W, YCL040W, YGL253W, YFR053C, YOR317W, YIL066C	9	682	2184	3.2023460410557183	0.0014052899145782227	4.6873882057704415E-4	4.6873882057704415E-4
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	8	72.72727272727273	3.0731254815004176E-4	YBL039C, YLR446W, YER070W, YCL040W, YGL253W, YFR053C, YOR317W, YIL066C	11	834	4885	4.259864835404404	0.006739104817884645	7.512084510334355E-4	4.0975006420005566E-4
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Allosteric enzyme	4	36.36363636363637	3.3270146757277907E-6	YER070W, YGL253W, YFR053C, YIL066C	11	19	5914	113.1866028708134	9.647893170672273E-5	9.648342559610593E-5	7.652133754173918E-5
UP_SEQ_FEATURE	region of interest:Substrate binding	4	36.36363636363637	5.910478938243186E-5	YER070W, YGL253W, YFR053C, YIL066C	11	48	5872	44.48484848484849	0.0022435278940390324	0.0023050867859148423	0.0014185149451783647
UP_SEQ_FEATURE	binding site:Substrate	4	36.36363636363637	7.743264453366642E-4	YER070W, YGL253W, YFR053C, YIL066C	11	114	5872	18.730462519936207	0.02900678936712975	0.012066543010722694	0.007425564929675504
GOTERM_BP_DIRECT	GO:0008152~metabolic process	5	45.45454545454545	0.0010978430355264395	YER070W, YGL253W, YFR053C, YOR317W, YIL066C	11	284	5557	8.89404609475032	0.03877239847502667	0.004391372142105758	0.00268361630906463
GOTERM_MF_DIRECT	GO:0003824~catalytic activity	5	45.45454545454545	0.003966900723030116	YER070W, YGL253W, YFR053C, YOR317W, YIL066C	11	353	4885	6.290239505536956	0.08373107794565582	0.008727181590666254	0.004760280867636139
UP_KEYWORDS	Phosphoprotein	6	54.54545454545454	0.2562295427803415	YER070W, YJL026W, YCL040W, YGL253W, YFR053C, YIL066C	11	2091	5914	1.5427155341072125	0.9998130485672692	0.5715889800484542	0.45332919107291186
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005971~ribonucleoside-diphosphate reductase complex	3	27.27272727272727	1.56939909268586E-5	YER070W, YJL026W, YIL066C	11	4	5861	399.6136363636363	2.3538400401912352E-4	2.35409863902879E-4	2.35409863902879E-4
GOTERM_MF_DIRECT	GO:0004748~ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	3	27.27272727272727	2.2584179433939352E-5	YER070W, YJL026W, YIL066C	11	4	4885	333.0681818181818	4.967341448510743E-4	7.097884964952368E-5	3.871573617246746E-5
GOTERM_BP_DIRECT	GO:0009263~deoxyribonucleotide biosynthetic process	3	27.27272727272727	4.3557449202202436E-5	YER070W, YJL026W, YIL066C	11	6	5557	252.59090909090907	0.0015668734927408723	2.6134469521321463E-4	1.5971064707474226E-4
KEGG_PATHWAY	sce00240:Pyrimidine metabolism	4	36.36363636363637	0.0015739536835753887	YBL039C, YER070W, YJL026W, YIL066C	9	70	2184	13.866666666666667	0.024888151739547504	0.0035976084196008883	0.0035976084196008883
KEGG_PATHWAY	sce00480:Glutathione metabolism	3	27.27272727272727	0.0031134281001421707	YER070W, YJL026W, YIL066C	9	24	2184	30.33333333333333	0.04866836841104005	0.006226856200284341	0.006226856200284341
UP_KEYWORDS	DNA replication	3	27.27272727272727	0.0055236576747610695	YER070W, YJL026W, YIL066C	11	68	5914	23.719251336898395	0.14839299048019272	0.026697678761345166	0.0211740210865841
GOTERM_BP_DIRECT	GO:0006260~DNA replication	3	27.27272727272727	0.008137197937461857	YER070W, YJL026W, YIL066C	11	78	5557	19.430069930069926	0.2548259642474018	0.020924223267759064	0.012787025330297203
KEGG_PATHWAY	sce00230:Purine metabolism	3	27.27272727272727	0.04503675655788233	YER070W, YJL026W, YIL066C	9	96	2184	7.583333333333332	0.521605151481346	0.06550800953873794	0.06550800953873794
UP_KEYWORDS	Oxidoreductase	3	27.27272727272727	0.06770445018195102	YER070W, YJL026W, YIL066C	11	258	5914	6.251585623678647	0.8690653100115099	0.21815878391961996	0.17302248379831928
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	3	27.27272727272727	0.11669170883355211	YER070W, YJL026W, YIL066C	11	292	4885	4.562577833125778	0.9347664891036244	0.19747827648754973	0.11669170883355211
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	3	27.27272727272727	0.1255779745818722	YER070W, YJL026W, YIL066C	11	347	5557	4.367566151427822	0.9920208031447375	0.2511559491637444	0.1534841911556216
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	5	45.45454545454545	0.6176766184507683	YBL039C, YER070W, YJL026W, YFR053C, YIL066C	11	2344	5861	1.1365575550729135	0.9999994549166941	1.0	1.0
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	sce00240:Pyrimidine metabolism	4	36.36363636363637	0.0015739536835753887	YBL039C, YER070W, YJL026W, YIL066C	9	70	2184	13.866666666666667	0.024888151739547504	0.0035976084196008883	0.0035976084196008883
UP_KEYWORDS	Isopeptide bond	4	36.36363636363637	0.02986126920369894	YBL039C, YER070W, YOR317W, YIL066C	11	423	5914	5.084031807436062	0.5848725476822425	0.11998009544248608	0.09515662741990276
UP_KEYWORDS	Ubl conjugation	4	36.36363636363637	0.03309795736344444	YBL039C, YER070W, YOR317W, YIL066C	11	440	5914	4.887603305785124	0.6232165195907653	0.11998009544248608	0.09515662741990276
