genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YGR256W	P53319	GND2	53.92235	1	4.38878536160952	subOpt_isoenz	2	0	5.60681717753872e-06	0
YHR163W	P38858	SOL3	27.78417	2	4.38878536160952	opt_isoenz_tight	2	0	2.04088245184003e-05	2.03192871261842e-05
YHR183W	P38720	GND1	53.54274	2	4.38878536160952	opt_isoenz_tight	2	0	5.60681717754098e-06	5.58221900490912e-06
YNL241C	P11412	ZWF1	57.5209	2	4.38878536160952	tightly_const	2	3.21093696271633e-07	3.22515824274928e-07	3.21100886054064e-07
YGL080W		MPC1	NaN	1	3.16288559363573		2	NaN	NaN	NaN
YGR243W		MPC3	NaN	1	3.16288559363573		2	NaN	NaN	NaN
YHR162W		MPC2	NaN	1	3.16288559363573		2	NaN	NaN	NaN
YGL062W	P11154	PYC1	130.09827	2	2.39044971817248	opt_isoenz_tight	2	0	2.45662613368778e-06	2.45147627821533e-06
YBR218C	P32327	PYC2	130.16549	1	2.39044971817248	subOpt_isoenz	2	0	2.45662613368866e-06	0
YAL038W	P00549	CDC19	54.54404	2	2.30201553445008	opt_isoenz_tight	2	0	1.75675140346785e-06	1.75673410693921e-06
YOR347C	P52489	PYK2	55.19478	1	2.30201553445008	subOpt_isoenz	2	0	1.75675140346773e-06	0
YGR254W	P00924	ENO1	46.81564	1	2.15638525187295	opt_isoenz	2	0	0.00151467279178893	1.80578150647263e-06
YHR174W	P00925	ENO2	46.91368	1	2.15638525187295	subOpt_isoenz	2	0	0.00151150546463048	0
YKL152C	P00950	GPM1	27.60828	1	2.15638525187295	subOpt_isoenz	2	0	0.00256585259942582	0
YMR323W	P42222	ERR3	47.31216	1	2.15638525187295	subOpt_isoenz	2	0	0.00149877439468126	0
YOR393W	P0CX10	ERR1	47.32712	1	2.15638525187295	subOpt_isoenz	2	0	0.00149830253525012	0
YPL281C	P0CX11	ERR2	47.32712	1	2.15638525187295	subOpt_isoenz	2	0	0.00149830253525012	0
YOR283W	Q12040	YOR283W	26.17622	1	2.15638525187295	opt_isoenz	2	0	0.00270623040329529	4.98595333078509e-07
YML120C	P32340	NDI1	57.24915	1	2.04014730119349	opt_isoenz	2	0	7.38110671421524e-05	9.24176799676225e-07
YDR384C		ATO3	NaN	1	1.95355006621319		2	NaN	NaN	NaN
YGR121C		MEP1	NaN	1	1.95355006621319		2	NaN	NaN	NaN
YNL142W		MEP2	NaN	1	1.95355006621319		2	NaN	NaN	NaN
YPR138C		MEP3	NaN	1	1.95355006621319		2	NaN	NaN	NaN
YNL036W	P53615	NCE103	24.85889	1	1.69888079885741	opt_isoenz	2	0	0.0028491114646894	1.7390329247199e-10
YCR012W	P00560	PGK1	44.73787	1	1.15146412934821	essential	2	7.90448778850343e-07	0.00158391795180222	7.91005159759371e-07
YGR192C	P00359	TDH3	35.74626	1	1.15146412934821	subOpt_isoenz	2	0	0.00199598607378086	0
YJL052W	P00360	TDH1	35.74956	1	1.15146412934821	opt_isoenz	2	0	0.0019958017811096	1.46390500205993e-05
YJR009C	P00358	TDH2	35.84645	1	1.15146412934821	subOpt_isoenz	2	0	0.00199041234236058	0
YDR226W	P07170	ADK1	24.2546	1	1.08184233876378	subOpt_isoenz	2	0	3.74300715568675e-06	0
YGR087C	P26263	PDC6	61.57964	0	0.292947728442554	subOpt_isoenz	0	0	2.34376324984948e-07	0
YLR044C	P06169	PDC1	61.49468	0	0.292947728442554	opt_isoenz_tight	0	0	1.00216072962478e-07	1.00133049712258e-07
YLR134W	P16467	PDC5	61.91138	0	0.292947728442554	subOpt_isoenz	0	0	2.3437632498391e-07	0
YBL039C	P28274	URA7	64.70953	0	0.28728328166664	subOpt_isoenz	0	0	4.15698783816556e-08	0
YJR103W	P38627	URA8	64.50989	0	0.28728328166664	opt_isoenz	0	0	4.15698783819044e-08	4.09966220867173e-08
YAL062W	P39708	GDH3	49.62653	0	0.278320716745236	subOpt_isoenz	0	0	5.19480579369602e-06	0
YOR375C	P07262	GDH1	49.56931	0	0.278320716745236	opt_isoenz_tight	0	0	5.19480579369672e-06	5.15593782016953e-06
YER070W	P21524	RNR1	99.56021	0	0.275612535781207	subOpt_isoenz	0	0	4.87293537433729e-07	0
YIL066C	P21672	RNR3	97.51369	0	0.275612535781207	subOpt_isoenz	0	0	4.87293537435597e-07	0
YJL026W	P09938	RNR2	46.14681	0	0.275612535781207	subOpt_isoenz	0	0	4.87293537435538e-07	0
YGR180C	P49723	RNR4	40.05407	0	0.272747788991519	opt_isoenz	0	0	4.87293537437493e-07	3.28685364248554e-07
YDL085W	Q07500	NDE2	61.65854	0	0.236922406719225	opt_isoenz	0	0	6.3954303941759e-05	8.18330716701946e-07
YMR145C	P40215	NDE1	62.77345	0	0.236922406719225	subOpt_isoenz	0	0	6.38914559993041e-05	0
YCR048W	P25628	ARE1	71.61215	0	0.220003558337164	opt_isoenz	0	0	0.000989018303863873	1.9670167838932e-11
YDR503C	Q04396	LPP1	31.58604	0	0.207961799960528	opt_isoenz	0	0	9.95306007167426e-10	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	0	0.207585615474308	subOpt_isoenz	0	0	0.000956820650822792	0
YHR144C	P06773	DCD1	35.64574	0	0.202062678906029	essential	0	2.59658237907546e-11	0.00198693749125828	2.59658237874566e-11
YOR245C	Q08650	DGA1	47.71075	0	0.164378423211462	subOpt_isoenz	0	0	1.02838195543644e-07	0
YIL074C	P40510	SER33	51.18777	0	0.028079950278049	opt_isoenz_tight	0	0	2.96019197554919e-08	2.95918503902875e-08
YER081W	P40054	SER3	51.1927	0	0.028079950278049	subOpt_isoenz	0	0	2.9601919755393e-08	0
YOR388C	Q08911	FDH1	41.7138	0	0.000415100783565864	opt_isoenz	0	0	9.67620691527696e-09	9.57912337350088e-09
YAL044C	P39726	GCV3	18.79276	0	0	subOpt_isoenz	0	0	4.90790009010874e-12	0
YBR263W	P37292	SHM1	53.68589	0	0	subOpt_isoenz	0	0	0.00131926216765637	0
YDL066W	P21954	IDP1	48.18986	0	0	subOpt_isoenz	0	0	4.29941353099e-10	0
YDR019C	P48015	GCV1	44.46849	0	0	subOpt_isoenz	0	0	4.90790009010874e-12	0
YDR148C	P19262	KGD2	50.43011	0	0	subOpt_isoenz	0	0	1.32958741586808e-10	0
YIL125W	P20967	KGD1	114.41496	0	0	subOpt_isoenz	0	0	1.32958741586808e-10	0
YMR189W	P49095	GCV2	114.45033	0	0	subOpt_isoenz	0	0	4.90790009010874e-12	0
