genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.282987457510794	opt_isoenz_tight	0	0	5.14817797519815e-07	5.1426599447061e-07
YJR095W		SFC1	NaN		0	0.27783		0	NaN	NaN	NaN
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.277692209962407	essential	0	7.85383674851166e-08	8.11707301846905e-08	7.86329398289155e-08
YOR222W		ODC2	NaN		0	0.26526130671434		0	NaN	NaN	NaN
YPL134C		ODC1	NaN		0	0.26526130671434		0	NaN	NaN	NaN
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	0	0.259683938578359	tightly_const	0	4.29596818000724e-07	4.3031341727835e-07	4.30235456905051e-07
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040242	subOpt_isoenz	0	0	3.67443832174733e-08	0
YJR103W	P38627	URA8	64.50989	sce00240  Pyrimidine metabolism	0	0.258201785040242	opt_isoenz	0	0	3.67776933438194e-08	3.6382356641098e-08
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	0	0.25578	tightly_const	0	3.94207348158687e-07	3.96292646224344e-07	3.95411741460679e-07
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.252533868071944	essential	0	1.43525304469429e-09	3.65741900837746e-09	1.43577083588778e-09
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	0	0.217434412172269	tightly_const	0	1.76448653216784e-08	1.76847280122968e-08	1.76556702474977e-08
YDL085W	Q07500	NDE2	61.65854	sce00NNN  None	0	0.211382703884729	essential	0	8.96406153831781e-07	9.82238129656981e-07	9.79009481409826e-07
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.211382703884729	subOpt_isoenz	0	0	8.1343185448014e-08	0
YLR395C	P04039	COX8	8.90656	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	3.13261646354516e-06	3.13675074821971e-06	3.13673892988035e-06
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146313e-06	1.5684073119709e-06	1.56837142273696e-06
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146313e-06	1.5684073119709e-06	1.56837142273696e-06
Q0275	P00420	COX3	30.35941	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146313e-06	1.5684073119709e-06	1.56837142273696e-06
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146313e-06	1.5684073119709e-06	1.56837142273696e-06
YGL187C	P04037	COX4	17.1424	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
YGL191W	P32799	COX13	15.02097	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
YHR051W	P00427	COX6	17.34139	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
YIL111W	P00425	COX5B	17.1965	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
YLR038C	Q01519	COX12	9.78778	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
YMR256C	P10174	COX7	6.9323	sce00190  Oxidative phosphorylation	0	0.19034226071594	tightly_const	0	1.56630064146305e-06	1.56837929817533e-06	1.56837142273696e-06
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	0	0.189006230309494	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	0	0.189006230309491	tightly_const	0	4.93742888224195e-06	4.94394529343618e-06	4.94392631947284e-06
YPR021C		AGC1	NaN		0	0.188206271058758		0	NaN	NaN	NaN
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897000212434e-05	6.00657502519617e-05	6.0065453422786e-05
YBL099W	P07251	ATP1	58.60746	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	1.84585233464588e-06	1.84824032440942e-06	1.84817238848254e-06
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YJR121W	P00830	ATP2	54.7932	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	1.84585233464588e-06	1.84824032440942e-06	1.84817238848254e-06
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	0	0.180974319737599	tightly_const	0	5.99897026654632e-06	6.0065653171645e-06	6.0065453422786e-06
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.155971413816953	essential	0	8.34809309370543e-10	1.13089685685181e-09	9.53795898879539e-10
YER053C		PIC2	NaN		0	0.151163197115057		0	NaN	NaN	NaN
YJR077C		MIR1	NaN		0	0.151163197115057		0	NaN	NaN	NaN
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	6.13386334976688e-07	6.13788770994288e-07	6.13386334976688e-07
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	essential	0	1.34604081816388e-07	1.36495246807126e-07	1.34604081816388e-07
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	1.52357004126829e-06	1.52460882122689e-06	1.52357004126829e-06
YOR130C		ORT1	NaN		0	0.145193082637183		0	NaN	NaN	NaN
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125431987401683	subOpt_isoenz	0	0	1.34296842977396e-06	0
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.125431987401683	opt_isoenz_tight	0	0	1.34333535441139e-06	1.34291103085365e-06
YML120C	P32340	NDI1	57.24915	sce00NNN  None	0	0.114189740539693	essential	0	1.04188705535963e-07	1.09575498359472e-07	1.08656266670979e-07
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.0901938846442774	tightly_const	0	4.83688853709076e-07	4.843328229163e-07	4.83892834756512e-07
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028439043963247	subOpt_isoenz	0	0	2.9833603257971e-08	0
YGR208W	P42941	SER2	34.20684	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028439043963247	tightly_const	0	1.15162584972957e-08	1.1537165103097e-08	1.15275304899358e-08
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028439043963247	opt_isoenz_tight	0	0	2.98324245415235e-08	2.98010494301768e-08
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028439043963247	tightly_const	0	3.71834467740008e-06	3.72619425359455e-06	3.72212830537569e-06
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.0091067277841488	tightly_const	0	3.67864488976444e-07	3.70545643786606e-07	3.68844031318217e-07
YDR148C	P19262	KGD2	50.43011	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	3.86611413632145e-10	6.7739880555648e-12
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.21646214935753e-10	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.29670916506018e-09	0
YHR123W	P22140	EPT1	44.55926	sce00440  Phosphonate and phosphinate metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0	subOpt_isoenz	0	0	1.49214130285828e-09	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.23017901574949e-10	0
YIL125W	P20967	KGD1	114.41496	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce00380  Tryptophan metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	3.86611413632145e-10	6.7739880555648e-12
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.65480792324642e-11	0
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.24550839431137e-09	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.23532006497054e-09	0
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.5804080647798e-09	0
