genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YGR254W	P00924	ENO1	46.81564	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	2.30001452918742	essential	2	1.9209093753135e-06	2.10584475944917e-06	2.10373133687262e-06
YOR283W	Q12040	YOR283W	26.17622	sce00NNN  None	2	2.30001452918742	essential	2	5.7431428230944e-07	5.84376236850455e-07	5.80862425966814e-07
YLR354C	P15019	TAL1	37.0359	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.26311156459608	tightly_const	2	3.30765076029264e-06	3.31176747272494e-06	3.30931830835374e-06
YKL060C	P14540	FBA1	39.62024	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.22848009473724	subOpt_isoenz	2	0	3.84819233742441e-09	0
YMR205C	P16862	PFK2	104.61673	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids sce03018  RNA degradation	2	1.22848009473724	tightly_const	2	6.92398788063925e-07	6.95343514872316e-07	6.95306477081303e-07
YDR050C	P00942	TPI1	26.79508	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00562  Inositol phosphate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.22784756661816	essential	2	2.85631540901298e-08	3.19587966871713e-08	2.85686717867572e-08
YCR012W	P00560	PGK1	44.73787	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.2274798817795	tightly_const	2	9.17102908726971e-07	9.19226321592307e-07	9.17195856690737e-07
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	2	1.2274798817795	tightly_const	2	1.69710250137518e-05	1.69769853792429e-05	1.69744480919274e-05
YBR196C	P12709	PGI1	61.29832	sce00010  Glycolysis / Gluconeogenesis sce00030  Pentose phosphate pathway sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	2	1.18927099312096	tightly_const	2	3.79087459854498e-07	3.8077772026072e-07	3.79297956435923e-07
YGL125W	P53128	MET13	68.55958	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.29388445045431	opt_isoenz_tight	0	0	1.40941500787444e-08	1.4092433644586e-08
YPL023C	P46151	MET12	73.94088	sce00670  One carbon pool by folate sce01200  Carbon metabolism	0	0.29388445045431	subOpt_isoenz	0	0	1.40930141440144e-08	0
YER091C	P05694	MET6	85.85892	sce00270  Cysteine and methionine metabolism sce00450  Selenocompound metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293884450454309	tightly_const	0	6.44186685829677e-07	6.44428820925766e-07	6.44226117841574e-07
YER043C	P39954	SAH1	49.12498	sce00270  Cysteine and methionine metabolism	0	0.293827460547136	tightly_const	0	1.91088453965671e-06	1.91161524931946e-06	1.91105956507182e-06
YJR105W	P47143	ADO1	36.37191	sce00230  Purine metabolism	0	0.293827460547136	tightly_const	0	5.90899542217724e-08	5.96643792793275e-08	5.92051978551671e-08
YDR502C	P19358	SAM2	42.2555	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	subOpt_isoenz	0	0	2.15097097926734e-09	0
YLR180W	P10659	SAM1	41.81793	sce00270  Cysteine and methionine metabolism sce01110  Biosynthesis of secondary metabolites sce01230  Biosynthesis of amino acids	0	0.293827460547136	tightly_const	0	2.58937735213677e-06	2.59038833246411e-06	2.58960509176977e-06
YLL052C		AQY2	NaN		0	0.292366384014483		0	NaN	NaN	NaN
YPR192W		AQY1	NaN		0	0.292366384014483		0	NaN	NaN	NaN
YBR221C	P32473	PDB1	40.0532	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.287687053462434	tightly_const	0	4.63801119800692e-07	4.65326961584369e-07	4.63792983661986e-07
YER178W	P16387	PDA1	46.34261	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.287687053462434	tightly_const	0	4.63801119800692e-07	4.65326961584369e-07	4.63792983661986e-07
YGR193C	P16451	PDX1	45.36125	sce00NNN  None	0	0.287687053462434	tightly_const	0	4.63801119800692e-07	4.65326961584369e-07	4.63792983661986e-07
YNL071W	P12695	LAT1	51.81762	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.287687053462434	tightly_const	0	4.63801119800692e-07	4.65326961584369e-07	4.63792983661986e-07
YBR218C	P32327	PYC2	130.16549	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.282987457510794	subOpt_isoenz	0	0	5.14446914813231e-07	0
YGL062W	P11154	PYC1	130.09827	sce00020  Citrate cycle (TCA cycle) sce00620  Pyruvate metabolism sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.282987457510794	opt_isoenz_tight	0	0	5.14564360820907e-07	5.14265994470609e-07
YJR095W		SFC1	NaN		0	0.27783		0	NaN	NaN	NaN
YHR002W		LEU5	NaN		0	0.27783		0	NaN	NaN	NaN
YKL085W	P17505	MDH1	35.64959	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.277692209962407	essential	0	8.77492836281489e-08	9.07085872524819e-08	8.77392508386714e-08
YMR267W	P28239	PPA2	35.57213	sce00190  Oxidative phosphorylation	0	0.273996162445579	tightly_const	0	4.44977745206379e-07	4.45420509945303e-07	4.45351854473563e-07
YOR222W		ODC2	NaN		0	0.26526130671434		0	NaN	NaN	NaN
YPL134C		ODC1	NaN		0	0.26526130671434		0	NaN	NaN	NaN
YBL039C	P28274	URA7	64.70953	sce00240  Pyrimidine metabolism	0	0.258201785040243	subOpt_isoenz	0	0	3.67205004048947e-08	0
YJR103W	P38627	URA8	64.50989	sce00240  Pyrimidine metabolism	0	0.258201785040243	opt_isoenz	0	0	3.67519638513075e-08	3.63823566410981e-08
YDL066W	P21954	IDP1	48.18986	sce00020  Citrate cycle (TCA cycle) sce00480  Glutathione metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids sce04146  Peroxisome	0	0.25578	tightly_const	0	3.94351123160039e-07	3.97244494475506e-07	3.95411741460679e-07
YOL126C	P22133	MDH2	40.7305	sce00020  Citrate cycle (TCA cycle) sce00270  Cysteine and methionine metabolism sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.252533868071956	essential	0	1.43506020441591e-09	3.66277533287636e-09	1.43577083588768e-09
YMR145C	P40215	NDE1	62.77345	sce00NNN  None	0	0.220957379905862	subOpt_isoenz	0	0	8.15111047445412e-08	0
YDL085W	Q07500	NDE2	61.65854	sce00NNN  None	0	0.220957379905862	essential	0	9.01113615140376e-07	9.8439831977086e-07	9.83233673073463e-07
YKL029C	P36013	MAE1	74.37529	sce00620  Pyruvate metabolism sce01200  Carbon metabolism	0	0.217434412172269	tightly_const	0	1.76450253066642e-08	1.77947655206726e-08	1.76556702474977e-08
YDR503C	Q04396	LPP1	31.58604	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.207961800072731	essential	0	8.45901469465824e-10	1.0960593443052e-09	9.53795898879539e-10
Q0045	P00401	COX1	58.79755	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283557734761e-06	1.58319354528025e-06	1.58292095900879e-06
Q0250	P00410	COX2	28.5669	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283557734761e-06	1.58319354528025e-06	1.58292095900879e-06
Q0275	P00420	COX3	30.35941	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283557734761e-06	1.58319354528025e-06	1.58292095900879e-06
YDL067C	P07255	COX9	6.96313	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283557734761e-06	1.58319354528025e-06	1.58292095900879e-06
YGL187C	P04037	COX4	17.1424	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
YGL191W	P32799	COX13	15.02097	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
YHR051W	P00427	COX6	17.34139	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
YIL111W	P00425	COX5B	17.1965	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
YLR038C	Q01519	COX12	9.78778	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
YLR395C	P04039	COX8	8.90656	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	3.16566718357435e-06	3.16590108804357e-06	3.16583796609966e-06
YMR256C	P10174	COX7	6.9323	sce00190  Oxidative phosphorylation	0	0.195307570515801	tightly_const	0	1.58283564259811e-06	1.58294885945576e-06	1.58292095900879e-06
Q0105	P00163	COB	43.65549	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YBL045C	P07256	COR1	50.22724	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YDR529C	P00128	QCR7	14.56466	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YEL024W	P08067	RIP1	23.36479	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YFR033C	P00127	QCR6	17.25682	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YGR183C	P22289	QCR9	7.47622	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YHR001W-A	P37299	QCR10	8.59285	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YJL166W	P08525	QCR8	10.97437	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YOR065W	P07143	CYT1	34.05423	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YPR191W	P07257	QCR2	40.47764	sce00190  Oxidative phosphorylation	0	0.194031690851723	tightly_const	0	4.98952001681462e-06	4.98987829999253e-06	4.98979035031886e-06
YPR021C		AGC1	NaN		0	0.188206271058758		0	NaN	NaN	NaN
Q0080	P00856	ATP8	5.82221	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
Q0085	P00854	ATP6	29.09876	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
Q0130	P61829	OLI1	7.75937	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07076013532433e-05	6.07118745317018e-05	6.0711829394856e-05
YBR039W	P38077	ATP3	34.35021	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YDL004W	Q12165	ATP16	17.02022	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YDR298C	P09457	ATP5	22.81414	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YDR322C-A	P81449	TIM11	10.87534	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YDR377W	Q06405	ATP17	11.312	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YKL016C	P30902	ATP7	19.80938	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YLR295C	Q12349	ATP14	14.12765	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YML081C-A	P81450	ATP18	6.68769	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YPL078C	P05626	ATP4	26.92481	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YPL271W	P21306	ATP15	6.7425	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YPR020W	Q12233	ATP20	12.92094	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YOL077W-A	P81451	ATP19	7.53367	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	6.07079159377896e-06	6.07117442639632e-06	6.0711829394856e-06
YBL099W	P07251	ATP1	58.60746	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	1.86793030526742e-06	1.86875666505867e-06	1.86806092933397e-06
YJR121W	P00830	ATP2	54.7932	sce00190  Oxidative phosphorylation	0	0.187144713470571	tightly_const	0	1.86793030526742e-06	1.86875666505867e-06	1.86806092933397e-06
YER053C		PIC2	NaN		0	0.154367567023517		0	NaN	NaN	NaN
YJR077C		MIR1	NaN		0	0.154367567023517		0	NaN	NaN	NaN
YER069W	Q01217	ARG5,6	94.86823	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	6.13386334976688e-07	6.13777509966672e-07	6.13386334976688e-07
YMR062C	Q04728	ARG7	47.84821	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	essential	0	1.34604081816388e-07	1.36502559415766e-07	1.34604081816388e-07
YOL140W	P18544	ARG8	46.68082	sce00220  Arginine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01210  2-Oxocarboxylic acid metabolism sce01230  Biosynthesis of amino acids	0	0.145193082637183	tightly_const	0	1.52357004126829e-06	1.52457820651508e-06	1.52357004126829e-06
YOR130C		ORT1	NaN		0	0.145193082637183		0	NaN	NaN	NaN
YAL062W	P39708	GDH3	49.62653	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.12560364282867	subOpt_isoenz	0	0	1.35997124227892e-06	0
YOR375C	P07262	GDH1	49.56931	sce00220  Arginine biosynthesis sce00250  Alanine, aspartate and glutamate metabolism sce00910  Nitrogen metabolism	0	0.12560364282867	opt_isoenz_tight	0	0	1.36035087118286e-06	1.35916678096474e-06
YML120C	P32340	NDI1	57.24915	sce00NNN  None	0	0.104005302197053	essential	0	1.13330655609325e-07	1.16027469661807e-07	1.14522179955642e-07
YFL018C	P09624	LPD1	54.00934	sce00010  Glycolysis / Gluconeogenesis sce00020  Citrate cycle (TCA cycle) sce00260  Glycine, serine and threonine metabolism sce00280  Valine, leucine and isoleucine degradation sce00620  Pyruvate metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00640  Propanoate metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0.0778281820966589	tightly_const	0	4.64352643593989e-07	4.66103534407908e-07	4.64368128907558e-07
YGR208W	P42941	SER2	34.20684	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028440745033694	tightly_const	0	1.03819411215803e-08	1.04499459703059e-08	1.04492722844436e-08
YER081W	P40054	SER3	51.1927	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028440745033694	subOpt_isoenz	0	0	2.70152180649382e-08	0
YIL074C	P40510	SER33	51.18777	sce00260  Glycine, serine and threonine metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028440745033694	opt_isoenz_tight	0	0	2.70155182612265e-08	2.70135290581057e-08
YOR184W	P33330	SER1	43.41501	sce00260  Glycine, serine and threonine metabolism sce00750  Vitamin B6 metabolism sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.028440745033694	tightly_const	0	3.35222059218879e-06	3.37421069432091e-06	3.37396914061181e-06
YLR058C	P37291	SHM2	52.21793	sce00260  Glycine, serine and threonine metabolism sce00630  Glyoxylate and dicarboxylate metabolism sce00670  One carbon pool by folate sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0.00910731217912629	tightly_const	0	3.68141497773698e-07	3.70549547997259e-07	3.68844031318271e-07
YDR148C	P19262	KGD2	50.43011	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	6.00231517741069e-10	6.7739880555648e-12
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.27054120660269e-10	0
YGR180C	P49723	RNR4	40.05407	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	2.36912602243296e-09	0
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0	subOpt_isoenz	0	0	9.46869066533818e-10	0
YIL125W	P20967	KGD1	114.41496	sce00020  Citrate cycle (TCA cycle) sce00310  Lysine degradation sce00380  Tryptophan metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	6.00231517741069e-10	6.7739880555648e-12
YLR438W	P07991	CAR2	46.08557	sce00330  Arginine and proline metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics	0	0	subOpt_isoenz	0	0	1.60865895125648e-11	0
YMR246W	P47912	FAA4	77.26612	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.25962929360325e-09	0
YOR317W	P30624	FAA1	77.86529	sce00061  Fatty acid biosynthesis sce00071  Fatty acid degradation sce01212  Fatty acid metabolism sce04146  Peroxisome	0	0	subOpt_isoenz	0	0	1.25222093017151e-09	0
YOR388C	Q08911	FDH1	41.7138	sce00630  Glyoxylate and dicarboxylate metabolism sce01200  Carbon metabolism	0	0	opt_isoenz	0	0	8.6309030161346e-09	8.51686808926468e-09
