genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage
YLR438W	P07991	CAR2	46.08557	0	0.288555707544078	tightly_const	0	2.46412542651285e-08	2.48783532555671e-08	2.46832975864218e-08
YBR029C	P38221	CDS1	51.82218	0	0.277286647835613	essential	0	7.3553197425353e-08	0.0014777354620072	7.3554180645688e-08
YOR175C	Q08548	ALE1	72.22714	0	0.263699614269131	essential	0	7.85457570631053e-09	2.23364592485578e-08	2.2172052349836e-08
YDL052C	P33333	SLC1	33.88654	0	0.236933580317405	subOpt_isoenz	0	0	6.46660324262953e-06	0
YCR048W	P25628	ARE1	71.61215	0	0.220003613897049	opt_isoenz	0	0	0.00106931070915859	1.9670167838932e-11
YDR503C	Q04396	LPP1	31.58604	0	0.207961866233192	opt_isoenz	0	0	1.00572362716158e-09	9.53795898879539e-10
YNR019W	P53629	ARE2	74.022	0	0.207585679869929	subOpt_isoenz	0	0	0.0010344990757633	0
YOR245C	Q08650	DGA1	47.71075	0	0.164378519804893	subOpt_isoenz	0	0	2.01715414052841e-05	0
YBR041W		FAT1	NaN	0	-0		0	NaN	NaN	NaN
YMR101C	Q03175	SRT1	40.19958	0	0	subOpt_isoenz	0	0	0.00190488688837159	0
