genes	enzymes	shortNames	MWs	pathways	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority	foldChange_yield	foldChange_pRate
YER070W	P21524	RNR1	99.56021	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.276716914327592	subOpt_isoenz	0	0	4.87266676416559e-07	0	0	24	3	2	0.999999999999833	0.99999999999982
YIL066C	P21672	RNR3	97.51369	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.276716914327592	subOpt_isoenz	0	0	4.87266676415001e-07	0	0	24	3	2	0.999999999999902	0.999999999999901
YJL026W	P09938	RNR2	46.14681	sce00230  Purine metabolism sce00240  Pyrimidine metabolism sce00480  Glutathione metabolism	0	0.276716914327592	subOpt_isoenz	0	0	4.87266676417121e-07	0	0	24	3	2	0.999999999999911	0.999999999999901
YDL052C	P33333	SLC1	33.88654	sce00561  Glycerolipid metabolism sce00564  Glycerophospholipid metabolism sce01110  Biosynthesis of secondary metabolites	0	0.220979527502916	subOpt_isoenz	0	0	2.97211162863599e-06	0	1	28	0	2	0.999999999999942	0.999999999999941
YNR019W	P53629	ARE2	74.022	sce00100  Steroid biosynthesis	0	0.207585615328778	subOpt_isoenz	0	0	0.00110822540372786	0	1	84	0	2	1.00000000000001	1.00000000000001
YOR245C	Q08650	DGA1	47.71075	sce00561  Glycerolipid metabolism	0	0.164378422993167	subOpt_isoenz	0	0	1.01733999423999e-07	0	1	122	0	2	0.999999999999882	0.999999999999877
YCL040W	P17709	GLK1	55.37689	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	8.92854493246929e-07	0	1	6	0	2	0.999999999999938	0.999999999999935
YLR446W	Q06204	YLR446W	48.96875	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	0.000146491935489316	0	1	20	0	2	0.999999999999842	0.999999999999832
YPR074C	P23254	TKL1	73.80488	sce00030  Pentose phosphate pathway sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	32.940126961668	opt_isoenz	2	0	0.00111335739702581	1.87216826784373e-06	1	10	0	3	1.01802174753792	1.01885485719016
YJL052W	P00360	TDH1	35.74956	sce00010  Glycolysis / Gluconeogenesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	1	1.12923878653856	opt_isoenz	2	0	0.00230933797573049	1.46812683510916e-05	1	8	0	3	1.40157392989416	1.60943255243745
YGL080W		MPC1	NaN		0	0.23002234344097		0	NaN	NaN	NaN	0	4	4	3	1.00000000000001	1.00000000000001
YGR243W		MPC3	NaN		0	0.23002234344097		0	NaN	NaN	NaN	0	4	4	3	1	1
YHR162W		MPC2	NaN		0	0.23002234344097		0	NaN	NaN	NaN	0	4	4	3	1	1
YFR053C	P04806	HXK1	53.73784	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	8.9285449324667e-07	0	0	12	6	3	1.00000000000006	1.00000000000006
YGL253W	P04807	HXK2	53.9419	sce00010  Glycolysis / Gluconeogenesis sce00051  Fructose and mannose metabolism sce00052  Galactose metabolism sce00500  Starch and sucrose metabolism sce00520  Amino sugar and nucleotide sugar metabolism sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism	0	0	subOpt_isoenz	0	0	1.93087633488125e-06	0	0	12	6	3	1.00000000000006	1.00000000000006
YCL064C	P25379	CHA1	39.30093	sce00260  Glycine, serine and threonine metabolism sce00270  Cysteine and methionine metabolism sce00290  Valine, leucine and isoleucine biosynthesis sce01110  Biosynthesis of secondary metabolites sce01130  Biosynthesis of antibiotics sce01200  Carbon metabolism sce01230  Biosynthesis of amino acids	0	0	flux_leak	0	0	0	0	1	0	0	1	1.00000000000001	0.999999999999999
YMR226C	Q05016	YMR226C	29.15808	sce00240  Pyrimidine metabolism sce00260  Glycine, serine and threonine metabolism	0	0	flux_leak	0	0	0	0	1	0	0	1	1	0.999999999999994
YDL040C	P12945	NAT1	98.90405	sce00NNN  None	0	0	flux_leak	0	0	0	0	0	0	7	2	0.999999999999933	0.999999999999924
YGR147C	P37293	NAT2	32.80412	sce00NNN  None	0	0	flux_leak	0	0	0	0	0	0	7	2	0.999999999999933	0.999999999999924
YHR013C	P07347	ARD1	27.60292	sce00NNN  None	0	0	flux_leak	0	0	0	0	0	0	7	2	1.00000000000006	1.00000000000006
YDR023W	P07284	SES1	53.30882	sce00970  Aminoacyl-tRNA biosynthesis	0	0	flux_leak	0	0	0	0	0	0	8	2	0.999999999999992	0.999999999999991
YHR011W	P38705	DIA4	50.38946	sce00970  Aminoacyl-tRNA biosynthesis	0	0	flux_leak	0	0	0	0	0	0	8	2	1.02472505071916	1.02587591727688
